,Year,Title,Altmetric
55,2016,The Prototype of Indicators of a Responsive Partner Shapes Information Processing: A False Recognition Study. Journal of Social Psychology. 156:168-178.  2016  10.1080/00224545.2015.1066297,
56,2016,Sleep problems predict cortisol reactivity to stress in urban adolescents. Physiology and Behavior. 155:95-101.  2016  10.1016/j.physbeh.2015.12.003,
57,2016,Processing Information about Support Exchanges in Close Relationships: The Role of a Knowledge Structure. Frontiers in Psychology. 7.  2016  10.3389/fpsyg.2016.00259,
58,2016,Preferences for Social Support During Social Evaluation in Men: The Role of Worry About a Relationship Partner's Negative Evaluation. Journal of Social Psychology. 156:122-129.  2016  10.1080/00224545.2015.1066298,
59,2016,HIV-Related Stigma Among Healthcare Providers in the Deep South. AIDS and Behavior. 20:115-125.  2016  10.1007/s10461-015-1256-y,
60,2015,Predictors of anticipatory cortisol reactivity to subsequent stressors. Physiology and Behavior. 149:239-246.  2015  10.1016/j.physbeh.2015.06.011,
61,2015,Turning Inward or Focusing Out? Navigating Theories of Interpersonal and Ethical Cognitions to Understand Ethical Decision-Making. Journal of Business Ethics. 130:467-484.  2015  10.1007/s10551-014-2236-2,
62,2015,Eating tasty food to cope. Longitudinal association with BMI. Appetite. 87:365-370.  2015  10.1016/j.appet.2015.01.008,
63,2015,Anticipatory sensitization to repeated stressors: The role of initial cortisol reactivity and meditation/emotion skills training. Psychoneuroendocrinology. 52:229-238.  2015  10.1016/j.psyneuen.2014.11.014,
64,2015,Coordination of the cortisol and testosterone responses: A dual axis approach to understanding the response to social status threats. Psychoneuroendocrinology. 62:59-68.  2015  10.1016/j.psyneuen.2015.07.166,
65,2015,Is a submissive posture adaptive when being evaluated negatively? Effects on Cortisol reactivity. Neuro Endocrinology Letters. 36:394-398.  2015,
66,2015,Real-time sampling of reasons for hedonic food consumption: Further validation of the Palatable Eating Motives Scale. Frontiers in Psychology. 6.  2015  10.3389/fpsyg.2015.00744,
67,2014,"Linkage to HIV care, postpartum depression, and HIV-related stigma in newly diagnosed pregnant women living with HIV in Kenya: A longitudinal observational study. BMC Pregnancy and Childbirth. 14.  2014  10.1186/s12884-014-0400-4",
68,2014,Motives for eating tasty foods associated with binge-eating. Results from a student and a weight-loss seeking population. Appetite. 83:160-166.  2014  10.1016/j.appet.2014.08.026,
69,2014,The impact of depression and ghrelin on body weight in migraineurs  2014  10.1186/1129-2377-15-23,
70,2014,"Dominant, cold, avoidant, and lonely: Basal testosterone as a biological marker for an interpersonal style. Journal of Research in Personality. 50:84-89.  2014  10.1016/j.jrp.2014.03.008",
71,2014,Profiling motives behind hedonic eating. Preliminary validation of the Palatable Eating Motives Scale. Appetite. 72:66-72.  2014  10.1016/j.appet.2013.09.016,
72,2014,Testosterone and social evaluative stress: The moderating role of basal cortisol. Psychoneuroendocrinology. 47:107-115.  2014  10.1016/j.psyneuen.2014.05.007,
73,2013,Secretive food concocting in binge eating: Test of a famine hypothesis. International Journal of Eating Disorders. 46:212-225.  2013  10.1002/eat.22077,
74,2013,Urban and rural perceptions of ecological risks to water environments in southern and eastern Nevada. Journal of Environmental Psychology. 33:86-95.  2013  10.1016/j.jenvp.2012.11.001,
75,2012,The Role of HIV-Related Stigma in Utilization of Skilled Childbirth Services in Rural Kenya: A Prospective Mixed-Methods Study. PLoS Medicine. 9.  2012  10.1371/journal.pmed.1001295,
76,2011,Knowing Loved Ones' End-of-Life Health Care Wishes: Attachment Security Predicts Caregivers' Accuracy. Health Psychology. 30:814-818.  2011  10.1037/a0025664,
77,2011,Emotional Experience Improves With Age: Evidence Based on Over 10 Years of Experience Sampling. Psychology and Aging. 26:21-33.  2011  10.1037/a0021285,
78,2011,Disentangling prototypicality and social desirability: The case of the KNOWI task. Journal of Personality Assessment. 93:454-461.  2011  10.1080/00223891.2011.558875,
79,2010,The motive for support and the identification of responsive partners. Journal of Research in Personality. 44:342-352.  2010  10.1016/j.jrp.2010.03.007,
80,2010,"Who recognizes and chooses behaviors that are best for a relationship? The separate roles of knowledge, attachment, and motivation. Personality and Social Psychology Bulletin. 36:119-131.  2010  10.1177/0146167209349374",
81,2008,Prototypes and Personal Templates: Collective Wisdom and Individual Differences. Psychological Review. 115:1054-1068.  2008  10.1037/a0013122,
82,2007,Can I Count on You to Be There for Me? Individual Differences in a Knowledge Structure. Journal of Personality and Social Psychology. 93:447-465.  2007  10.1037/0022-3514.93.3.447,
83,2006,How interpersonal motives clarify the meaning of interpersonal behavior: A revised circumplex model. Personality and Social Psychology Review. 10:67-86.  2006  10.1207/s15327957pspr1001_4,
84,2003,Dismissing attachment and outcome in diabetes: The mediating role of coping. Journal of Social and Clinical Psychology. 22:607-626.  2003  10.1521/jscp.22.6.607.22933,
85,2002,The role of coping with disease in adherence to treatment regimen and disease control in type 1 and insulin treated type 2 diabetes mellitus. Diabetes and Metabolism. 28:186-193.  2002,
