,Year,Title,Altmetric
27,2011,Facts and fiction: Cellular models for high throughput screening for HIV-1 reactivating drugs. Current HIV Research. 9:568-578.  2011  10.2174/157016211798998826,
28,2011,Copper resistance is essential for virulence of Mycobacterium tuberculosis  2011  10.1073/pnas.1009261108,
29,2010,Hit-and-run stimulation: A novel concept to reactivate latent HIV-1 infection without cytokine gene induction. Journal of Virology. 84:8712-8720.  2010  10.1128/JVI.00523-10,
30,2009,Construction of unmarked deletion mutants in mycobacteria.. Methods in Molecular Biology. 465:279-295.  2009,
31,2008,Rv1698 of Mycobacterium tuberculosis represents a new class of channel-forming outer membrane proteins. Journal of Biological Chemistry. 283:17827-17837.  2008  10.1074/jbc.M800866200,
32,2008,Construction of unmarked deletion mutants in mycobacteria. Methods in Molecular Biology. 465:279-295.  2008  10.1007/978-1-59745-207-6_19,
33,2007,Identification of two Mycobacterium smegmatis lipoproteins exported by a SecA2-dependent pathway. Journal of Bacteriology. 189:5090-5100.  2007  10.1128/JB.00163-07,
34,2007,Porins are required for uptake of phosphates by Mycobacterium smegmatis. Journal of Bacteriology. 189:2435-2442.  2007  10.1128/JB.01600-06,
35,2005,The growth rate of Mycobacterium smegmatis depends on sufficient porin-mediated influx of nutrients  2005  10.1111/j.1365-2958.2005.04878.x,
36,2005,"4-Dihydromethyltrisporate dehydrogenase, an enzyme of the sex hormone pathway in Mucor mucedo, is constitutively transcribed but its activity is differently regulated in (+) and (-) mating types  2005  10.1016/j.fgb.2005.05.003",
