,Year,Title,Altmetric
57,2001,Ambient isoprene and monoterpene concentrations in a Greek fir (Abies Borisii-regis) forest. Reconciliation with emissions measurements and effects on measured OH concentrations. Atmospheric Environment. 35:4699-4711.  2001  10.1016/S1352-2310(01)00091-7,
58,2001,Comment on 'Formation of new particles in the gas-phase ozonolysis of monoterpenes' by Koch et al. (Atmospheric Environment 34 (2000) 4031-4042) [1]. Atmospheric Environment. 35:4523-4524.  2001  10.1016/S1352-2310(01)00256-4,
59,2001,Source apportionment of urban particulate aliphatic and polynuclear aromatic hydrocarbons (PAHs) using multivariate methods  2001  10.1021/es001540z,
60,2001,Source Apportionment of PM10 and PM25 in Five Chilean Cities Using Factor Analysis.. Journal of the Air and Waste Management Association. 51:451-464.  2001  10.1080/10473289.2001.10464273,
61,2001,Chemical characterization of emissions from vegetable oil processing and their contribution to aerosol mass using the organic molecular markers approach  2001  10.1080/10473289.2001.10464285,
62,2001,Development and evaluation of an impactor for a PM2.5 Speciation sampler. Journal of the Air and Waste Management Association. 51:514-523.  2001  10.1080/10473289.2001.10464296,
63,2001,Source apportionment of PM10 and PM2.5 in five Chilean cities using factor analysis. Journal of the Air and Waste Management Association. 51:451-464.  2001  10.1080/10473289.2001.10464273,
64,2001,Use of Polyurethane Foam as the Impaction Substrate/Collection Medium in Conventional Inertial Impactors. Aerosol Science and Technology. 34:46-56.  2001  10.1080/02786820118288,
65,2000,"Development and validation of a high-volume, low-cutoff inertial impactor. Inhalation Toxicology. 12:35-50.  2000  10.1080/08958370050029761",
66,2000,Formation of biogenic secondary organic aerosol. Journal of Aerosol Science. 31.  2000  10.1016/s0021-8502(00)90179-4,
67,2000,Inhaled concentrated ambient particles are associated with hematologic and bronchoalveolar lavage changes in Canines. Environmental Health Perspectives. 108:1179-1187.  2000  10.1289/ehp.001081179,
68,1999,Measurement of particulate aliphatic and polynuclear aromatic hydrocarbons in Santiago de Chile: Source reconciliation and evaluation of sampling artifacts. Atmospheric Environment. 33:4977-4986.  1999  10.1016/S1352-2310(99)00281-2,
69,1999,Secondary organic aerosol formation vs primary organic aerosol emission: In situ evidence for the chemical coupling between monoterpene acidic photooxidation products and new particle formation over forests  1999  10.1021/es9807035,
70,1999,Formation and gas/particle partitioning of monoterpenes photo-oxidation products over forests. Geophysical Research Letters. 26:55-58.  1999  10.1029/1998GL900251,
71,1998,Formation of atmospheric particles from organic acids produced by forests. Nature. 395:683-686.  1998  10.1038/27179,
72,1998,Iso- and anteiso-alkanes: Specific tracers of environmental tobacco smoke in indoor and outdoor particle-size distributed urban aerosols  1998  10.1021/es970634e,
