,Year,Title,Altmetric
33,1999,Preserving brain function during neonatal asphyxia. Clinics in Perinatology. 26:733-747.  1999  10.1016/s0095-5108(18)30048-4,
34,1998,Nitrosation of uric acid by peroxynitrite: Formation of a vasoactive nitric oxide donor. Journal of Biological Chemistry. 273:24491-24497.  1998  10.1074/jbc.273.38.24491,
35,1998,Hypoxia-reoxygenation is as damaging as ischemia-reperfusion in the rat liver. Critical Care Medicine. 26:1089-1095.  1998  10.1097/00003246-199806000-00034,
36,1998,Multiple organ dysfunction syndrome: Role of xanthine oxidase and nitric oxide. Pathophysiology. 5:49-66.  1998  10.1016/S0928-4680(98)00008-X,
37,1998,Xanthine oxidase activity associated with arterial blood pressure in spontaneously hypertensive rats  1998  10.1073/pnas.95.8.4754,
38,1998,Endothelial injury from a circulating mediator following rat liver ischemia. Free Radical Biology and Medicine. 24:427-434.  1998  10.1016/S0891-5849(97)00274-8,
39,1998,Sustained hypoxia-ischemia results in reactive nitrogen and oxygen species production and injury in the premature fetal rabbit brain. Journal of Neuropathology and Experimental Neurology. 57:544-553.  1998  10.1097/00005072-199806000-00002,
40,1998,"Upregulation of xanthine oxidase by lipopolysaccharide, interleukin-1, and hypoxia: Role in acute lung injury. American Journal of Respiratory and Critical Care Medicine. 158:299-305.  1998  10.1164/ajrccm.158.1.9709116",
41,1997,Halothane and xanthine oxidase increase hepatocellular enzyme release and circulating lactate after ischemia - Reperfusion in rabbits. Anesthesiology. 87:908-917.  1997  10.1097/00000542-199710000-00026,
42,1997,Hextend® (hetastarch solution) decreases multiple organ injury and xanthine oxidase release after hepatoenteric ischemia-reperfusion in rabbits. Critical Care Medicine. 25:1565-1574.  1997  10.1097/00003246-199709000-00026,
43,1997,Free and protein-associated nitrotyrosine formation following rat liver preservation and transplantation. Archives of Biochemistry and Biophysics. 342:282-288.  1997  10.1006/abbi.1997.0114,
44,1997,Xanthine oxidase mediates myocardial injury after hepatoenteric ischemia-reperfusion. Critical Care Medicine. 25:1044-1050.  1997  10.1097/00003246-199706000-00023,
45,1996,Circulating plasma xanthine oxidase contributes to vascular dysfunction in hypercholesterolemic rabbits  1996  10.1073/pnas.93.16.8745,
46,1996,Gastric intramucosal pH and multiple organ injury: Impact of ischemia- reperfusion and xanthine oxidase. Critical Care Medicine. 24:1339-1344.  1996  10.1097/00003246-199608000-00012,
47,1996,Lung injury after hepatoenteric ischemia-reperfusion: Role of xanthine oxidase. American Journal of Respiratory and Critical Care Medicine. 154:1364-1369.  1996  10.1164/ajrccm.154.5.8912749,
48,1996,Maternal infusion of antioxidants (Trolox and ascorbic acid) protects the fetal heart in rabbit fetal hypoxia. Pediatric Research. 39:499-503.  1996  10.1203/00006450-199603000-00019,
49,1995,Circulating xanthine oxidase in human ischemia reperfusion. Southern Medical Journal. 88:479-482.  1995  10.1097/00007611-199504000-00021,
50,1995,Liver ischemia-reperfusion increases pulmonary permeability in rat: Role of circulating xanthine oxidase  1995  10.1152/ajpgi.1995.268.6.g988,
51,1995,Xanthine oxidase inactivation attenuates postocclusion shock after descending thoracic aorta occlusion and reperfusion in rabbits. Journal of Thoracic and Cardiovascular Surgery. 110:715-722.  1995  10.1016/S0022-5223(95)70103-6,
52,1994,Xanthine oxidoreductase release after descending thoracic aorta occlusion and reperfusion in rabbits. Journal of Thoracic and Cardiovascular Surgery. 107:1222-1227.  1994  10.1016/S0022-5223(94)70041-9,
53,1993,Physiologic levels of uric acid inhibit xanthine oxidase in human plasma. Pediatric Research. 34:303-307.  1993  10.1203/00006450-199309000-00013,
54,1993,Role of angiotensin and adrenoceptors in hemodynamic response to aortic cross-clamping. American Journal of Physiology. 264.  1993  10.1152/ajpheart.1993.264.1.h14,
55,1993,Role of angiotensin and adrenoceptors in hemodynamic response to aortic cross-clamping.. American Journal of Physiology. 264:H14-H20.  1993  10.1152/ajpheart.1993.264.1.H14,
56,1993,Xanthine oxidase activity in the circulation of rats following hemorrhagic shock. Free Radical Biology and Medicine. 15:407-414.  1993  10.1016/0891-5849(93)90040-2,
57,1992,Haemodynamic changes and oxygen uptake during crossclamping of the thoracic aorta in dexmedetomidine pretreated dogs  1992  10.1007/BF03008238,
58,1992,Inhibition of xanthine oxidase by uric acid and its influence on superoxide radical production  1992  10.1016/0167-4838(92)90321-4,
59,1992,Responses of vascular endothelial oxidant metabolism to lipopolysaccharide and tumor necrosis factor-α. Archives of Biochemistry and Biophysics. 294:686-694.  1992  10.1016/0003-9861(92)90742-F,
60,1991,Role of xanthine dehydrogenase and oxidase in focal cerebral ischemic injury to rat.. American Journal of Physiology. 261:H2051-H2057.  1991  10.1152/ajpheart.1991.261.6.H2051,
61,1991,H1 and H2 receptor antagonists and hepatic oxygen supply-demand relationship in pigs  1991  10.1007/BF03009175,
62,1991,Role of xanthine dehydrogenase and oxidase in focal cerebral ischemic injury to rat. American Journal of Physiology. 261.  1991  10.1152/ajpheart.1991.261.6.h2051,
63,1990,Circulating xanthine oxidase: potential mediator of ischemic injury.. American Journal of Physiology. 258:G564-G570.  1990  10.1152/ajpgi.1990.258.4.G564,
64,1990,Circulating xanthine oxidase: Potential mediator of ischemic injury. American Journal of Physiology. 258.  1990  10.1152/ajpgi.1990.258.4.g564,
65,1990,Dopamine and hepatic oxygen supply - Demand relationship. Canadian Journal of Physiology and Pharmacology. 68:1165-1169.  1990  10.1139/y90-174,
66,1990,Hepatic circulation and oxygen supply-uptake relationships after hepatic ischemic insult during anesthesia with volatile anesthetics and fentanyl in miniature pigs. Anesthesia and Analgesia. 70:53-62.  1990  10.1213/00000539-199001000-00009,
67,1990,Hepatic oxygen supply-uptake relationship and metabolism during anesthesia in miniature pigs. Anesthesiology. 72:902-910.  1990  10.1097/00000542-199005000-00021,
68,1990,"Hypothermia, hepatic oxygen supply-demand, and ischemia-reperfusion injury in pigs. American Journal of Physiology. 258.  1990  10.1152/ajpgi.1990.258.6.g910",
69,1989,A sensitive fluorometric assay for measuring xanthine dehydrogenase and oxidase in tissues. Free Radical Biology and Medicine. 6:607-615.  1989  10.1016/0891-5849(89)90068-3,
70,1989,Oxygen radicals: Mediators of gastrointestinal pathophysiology. Gut. 30:293-298.  1989  10.1136/gut.30.3.293,
71,1988,Allopurinol does not enhance antioxidant properties of extracellular fluid. American Journal of Physiology. 255.  1988,
72,1988,Conversion of xanthine dehydrogenase to oxidase in ischemic rat intestine: A reevaluation. American Journal of Physiology. 254.  1988,
73,1988,Ischemia‐reperfusion injury: A radical view. Hepatology. 8:680-682.  1988  10.1002/hep.1840080341,
74,1987,Glucagon increases hepatic oxygen supply-demand ratio in pigs  1987  10.1152/ajpgi.1987.252.5.g648,
75,1986,Role of oxygen radicals in ischemic bowel disorders. Pediatric Surgery International. 1:15-20.  1986  10.1007/BF00171776,
76,1986,Contributions of ischemia and reperfusion to mucosal lesion formation  1986  10.1152/ajpgi.1986.250.6.g749,
77,1986,Incarcerate free radicals. Hepatology. 6:536-537.  1986  10.1002/hep.1840060339,
78,1986,Ischemia-reperfusion injury: role of oxygen-derived free radicals  1986,
79,1986,Role of oxygen radicals in ischemia-induced lesions in the cat stomach. Gastroenterology. 90:362-367.  1986  10.1016/0016-5085(86)90933-9,
80,1986,Xanthine oxidase inhibitors attenuate ischemia-induced vascular permeability changes in the cat intestine. Gastroenterology. 90:80-84.  1986  10.1016/0016-5085(86)90078-8,
81,1986,"Xanthine oxidase: Biochemistry, distribution and physiology  1986",
82,1985,Physiology of the Splanchnic Circulation. Archives of Internal Medicine. 145:1278-1281.  1985  10.1001/archinte.1985.00360070158027,
83,1985,Prostaglandin E2 (PGE2) does not protect intestine during experimental mesenteric ischemia. The FASEB Journal. 44.  1985,
84,1985,Relationship of blood flow and oxygen consumption to ischemic injury in the canine small intestine. Gastroenterology. 89:852-857.  1985  10.1016/0016-5085(85)90583-9,
85,1985,Soybean trypsin inhibitor attenuates ischemic injury to the feline small intestine. Gastroenterology. 89:6-12.  1985  10.1016/0016-5085(85)90738-3,
86,1985,Xanthine oxidase as a source of free radical damage in myocardial ischemia. Journal of Molecular and Cellular Cardiology. 17:145-152.  1985  10.1016/S0022-2828(85)80017-1,
87,1984,Oxygen radicals: Effects on intestinal vascular permeability  1984  10.1152/ajpgi.1984.247.2.g167,
88,1984,Reperfusion injury in the ischemic small intestine. The FASEB Journal. 43.  1984,
89,1983,Role of oxygen radicals in the pathogenesis of intestinal ischemia.. Physiologist. 26:159-164.  1983,
90,1983,Intestinal blood flow: Relations to function  1983  10.1159/000171072,
91,1983,Ischemia-induced vascular changes: Role of xanthine oxidase and hydroxyl radicals  1983  10.1152/ajpgi.1983.245.2.g285,
92,1983,"Role of oxygen free radicals in shock, ischemia, and organ preservation. Surgery. 94:428-432.  1983",
93,1983,Role of oxygen-derived free radicals in digestive tract diseases. Surgery. 94:415-422.  1983,
94,1982,Comparison of partial and complete arterial occlusion models for studying intestinal ischemia. Surgery. 92:896-901.  1982,
95,1982,Effects of ischemia and oxygen radicals on mucosal albumin clearance in intestine  1982  10.1152/ajpgi.1982.242.5.g448,
96,1982,Ischemic injury in the cat small intestine: Role of superoxide radicals. Gastroenterology. 82:9-15.  1982  10.1016/0016-5085(82)90115-9,
97,1981,Effects of intestinal blood flow reduction and superoxide radicals on mucosal albumin clearance. Physiologist. 24.  1981,
