,Year,Title,Altmetric
28,1996,Adrenal androgen production in response to adrenocorticotropin infusions in men. Endocrine Research. 22:717-722.  1996  10.1080/07435809609043767,
29,1996,"Dynamics of the fetal adrenal, cholesterol, and apolipoprotein B responses to antenatal betamethasone therapy. American Journal of Obstetrics and Gynecology. 174:562-565.  1996  10.1016/S0002-9378(96)70428-3",
30,1995,Immunocytochemical analyses of dehydroepiandrosterone sulfotransferase in cultured human fetal adrenal cells.. Journal of Clinical Endocrinology and Metabolism. 80:1027-1031.  1995  10.1210/jcem.80.6.7775616,
31,1995,Receptor binding of transforming growth factor-beta by human fetal adrenal cells.. Molecular and Cellular Endocrinology. 109:159-165.  1995  10.1016/0303-7207(95)03498-v,
32,1995,Chronic hyperinsulinemia and the adrenal androgen response to acute corticotropin-(1–24) stimulation in hyperandrogenic women. American Journal of Obstetrics and Gynecology. 172:1251-1256.  1995  10.1016/0002-9378(95)91488-9,
33,1995,Erratum: Immunocytochemical analyses of dehydroepiandrosterone sulfotransferase in cultured human fetal adrenal cells (Journal of Clinical Endocrinology and Metabolism (1995) 80 (1027-1031)). Journal of Clinical Endocrinology and Metabolism. 80:1971.  1995,
34,1995,Immunocytochemical analyses of dehydroepiandrosterone sulfotransferase in cultured human fetal adrenal cells. Journal of Clinical Endocrinology and Metabolism. 80:1027-1031.  1995  10.1210/jcem.80.3.7883817,
35,1995,Immunohistochemical evaluation of the cellular localization and ontogeny of 3βhydroxysteroid dehydrogenase/delta 5-4 isomerase in the human fetal adrenal Gland. Endocrine Research. 21:69-80.  1995  10.3109/07435809509030422,
36,1995,Low-dose aspirin: Lack of association with an increase in abruptio placentae or perinatal mortality. Obstetrics and Gynecology. 85:1055-1058.  1995  10.1016/0029-7844(95)00042-P,
37,1995,Maternal serum thromboxane B2 reduction versus pregnancy outcome in a low-dose aspirin trial. American Journal of Obstetrics and Gynecology. 173:578-584.  1995  10.1016/0002-9378(95)90285-6,
38,1994,Effects of transforming growth factor-beta on human fetal adrenal steroid production.. Molecular and Cellular Endocrinology. 99:145-151.  1994  10.1016/0303-7207(94)90002-7,
39,1994,Interactions between TGF-beta and adrenocorticotropin in growth regulation of human adrenal fetal zone cells.. American Journal of Physiology. 266:E495-E500.  1994  10.1152/ajpendo.1994.266.3.E495,
40,1994,Abnormal adrenal steroidogenesis in growth-retarded newborn infants. Pediatric Research. 35:633-636.  1994  10.1203/00006450-199406000-00003,
41,1994,Immunohistochemical localization of dehydroepiandrosterone sulfotransferase in human fetal tissues. Journal of Clinical Endocrinology and Metabolism. 78:234-236.  1994  10.1210/jcem.78.1.8288708,
42,1993,Altered adrenal steroid production in term infants having respiratory acidosis.. Acta endocrinologica. 128:136-139.  1993  10.1530/acta.0.1280136,
43,1993,Effects of intrapartum stress on fetal adrenal function. American Journal of Obstetrics and Gynecology. 169:1407-1411.  1993  10.1016/0002-9378(93)90409-C,
44,1993,Low-dose aspirin therapy to prevent preeclampsia. American Journal of Obstetrics and Gynecology. 168:1083-1093.  1993  10.1016/0002-9378(93)90351-I,
45,1993,Midpregnancy serum thromboxane B2 determinations do not predict subsequent adverse pregnancy outcomes. American Journal of Obstetrics and Gynecology. 169:105-106.  1993  10.1016/0002-9378(93)90140-E,
46,1993,The effect of low-dose aspirin on fetal urine output and amniotic fluid volume. American Journal of Obstetrics and Gynecology. 169:885-888.  1993  10.1016/0002-9378(93)90021-A,
47,1993,The effect of low-dose aspirin on umbilical artery Doppler measurements. American Journal of Obstetrics and Gynecology. 169:907-911.  1993  10.1016/0002-9378(93)90025-E,
48,1992,Adrenocorticotropin interferes with transforming growth factor-β-induced growth inhibition of neocortical cells from the human fetal adrenal gland. Journal of Clinical Endocrinology and Metabolism. 75:1519-1521.  1992  10.1210/jcem.75.6.1334497,
49,1992,Modulation of differentiation markers in human choriocarcinoma cells by extracellular matrix: on the role of a three-dimensional matrix structure. Differentiation. 51:61-71.  1992  10.1111/j.1432-0436.1992.tb00681.x,
50,1991,Effects of syphilis infection on adrenocortical function in men.  1991  10.3181/00379727-197-43239,
51,1991,11 beta-hydroxylase deficiency in hyperandrogenism.. Fertility and Sterility. 55:733-741.  1991,
52,1991,Investigation of the effect of interleukin-1 beta on steroidogenesis in the human fetal adrenal gland.. Steroids. 56:72-76.  1991  10.1016/0039-128x(91)90127-h,
53,1991,Effect of obesity on the response to acute adrenocorticotropin stimulation in eumenorrheic women. Fertility and Sterility. 56:427-433.  1991  10.1016/s0015-0282(16)54535-x,
54,1990,"Acute adrenocorticotropin-(1–24) (ACTH) adrenal stimulation in eumenorrheic women: Reproducibility and effect of acth dose, subject weight, and sampling time. Journal of Clinical Endocrinology and Metabolism. 70:1273-1279.  1990  10.1210/jcem-70-5-1273",
55,1989,Endocrine maturation and lung function in premature neonates of women with diabetes. American Journal of Obstetrics and Gynecology. 160:657-662.  1989  10.1016/S0002-9378(89)80052-3,
56,1989,"Prolactin levels in umbilical cord blood of human infants: Relation to gestational age, maternal complications, and neonatal lung function. American Journal of Obstetrics and Gynecology. 161:795-802.  1989  10.1016/0002-9378(89)90404-3",
57,1988,The effects of syphilis on endocrine function of the fetoplacental unit.. American Journal of Obstetrics and Gynecology. 159:1327-1331.  1988  10.1016/0002-9378(88)90550-9,
58,1988,Apolipoprotein A-1 in umbilical cord blood of newborn infants: Relation to gestational age and high-density lipoprotein cholesterol. Pediatric Research. 23:348-351.  1988  10.1203/00006450-198804000-00002,
59,1987,The effects of dexamethasone and anencephaly on newborn serum levels of apolipoprotein A-1.. Journal of Clinical Endocrinology and Metabolism. 65:1098-1101.  1987  10.1210/jcem-65-6-1098,
60,1982,Umbilical Cord Plasma Levels of Dehydroepiandrosterone Sulfate during Human Gestation. Journal of Clinical Endocrinology and Metabolism. 54:1216-1220.  1982  10.1210/jcem-54-6-1216,
61,1980,Neuroendocrine control of gonadotropin secretion. The FASEB Journal. 39:2896-2901.  1980,
62,1978,A role of fetal prolactin in lung maturation. Obstetrical and Gynecological Survey. 33:516-517.  1978  10.1097/00006254-197808000-00002,
63,1978,A role of fetal prolactin in lung maturation. Obstetrics and Gynecology. 51:81-88.  1978,
