,Year,Title,Altmetric
23,2016,Kinase gene expression profiling of metastatic clear cell renal cell carcinoma tissue identifies potential new therapeutic targets. PLoS ONE. 11.  2016  10.1371/journal.pone.0160924,
24,2016,"Training in metabolomics research. II. Processing and statistical analysis of metabolomics data, metabolite identification, pathway analysis, applications of metabolomics and its future. Journal of Mass Spectrometry. 51:535-548.  2016  10.1002/jms.3780",
25,2016,"Training in metabolomics research. II. Processing and statistical analysis of metabolomics data, metabolite identification, pathway analysis, applications of metabolomics and its future. Journal of Mass Spectrometry. 51:535-548.  2016  10.1002/jms.3780",
26,2016,Distinct gene regulatory programs define the inhibitory effects of liver X receptors and PPARG on cancer cell proliferation  2016  10.1186/s13073-016-0328-6,
27,2016,"Training in metabolomics research. I. Designing the experiment, collecting and extracting samples and generating metabolomics data. Journal of Mass Spectrometry. 461-475.  2016  10.1002/jms.3782",
28,2016,"Training in metabolomics research. I. Designing the experiment, collecting and extracting samples and generating metabolomics data. Journal of Mass Spectrometry. 51:ii-iii.  2016  10.1002/jms.3672",
29,2016,Targeting the Wnt/β-catenin pathway in primary ovarian cancer with the porcupine inhibitor WNT974. Laboratory Investigation. 96:249-259.  2016  10.1038/labinvest.2015.150,
30,2014,Serum metabolomic profiling in acute alcoholic hepatitis identifies multiple dysregulated pathways. PLoS ONE. 9.  2014  10.1371/journal.pone.0113860,
31,2013,Integrative phenomics reveals insight into the structure of phenotypic diversity in budding yeast  2013  10.1101/gr.155762.113,
32,2011,Suppression of statin effectiveness by copper and zinc in yeast and human cells. Molecular BioSystems. 7:533-544.  2011  10.1039/c0mb00166j,
33,2010,High-throughput profiling of amino acids in strains of the Saccharomyces cerevisiae deletion collection  2010  10.1101/gr.105825.110,
34,2007,Identification and analysis of functional elements in 1% of the human genome by the ENCODE pilot project. Nature. 447:799-816.  2007  10.1038/nature05874,
35,2007,Serum response factor binding sites differ in three human cell types  2007  10.1101/gr.5875007,
36,2006,Comprehensive analysis of transcriptional promoter structure and function in 1% of the human genome  2006  10.1101/gr.4222606,
37,2005,Direct isolation and identification of promoters in the human genome  2005  10.1101/gr.3430605,
38,2004,The ENCODE (ENCyclopedia of DNA Elements) Project. Science. 306:636-640.  2004  10.1126/science.1105136,
39,2004,The Role of Heat Shock Transcription Factor 1 in the Genome-wide Regulation of the Mammalian Heat Shock Response  2004  10.1091/mbc.E03-10-0738,
40,2004,An abundance of bidirectional promoters in the human genome  2004  10.1101/gr.1982804,
41,2001,Expression of rhodopsin and arrestin during the light-dark cycle in Drosophila.. Molecular Vision. 7:95-100.  2001,
