,Year,Title,Altmetric
49,2005,Increased prevalence of celiac disease and need for routine screening among patients with osteoporosis. Archives of Internal Medicine. 165:393-399.  2005  10.1001/archinte.165.4.393,
50,2005,Animal models of intestinal inflammation: ineffective communication between coalition members. Springer Seminars in Immunopathology. 27:233-47.  2005,
51,2005,"Experimental models of inflammatory bowel disease reveal innate, adaptive, and regulatory mechanisms of host dialogue with the microbiota. Immunological Reviews. 206:260-76.  2005",
52,2004,New developments in experimental models of inflammatory bowel disease. Current Opinion in Gastroenterology. 20:360-367.  2004  10.1097/00001574-200407000-00010,
53,2004,Isolated lymphoid follicles can function as sites for induction of mucosal immune responses. Annals of the New York Academy of Sciences. 1029:44-57.  2004  10.1196/annals.1309.006,
54,2004,New developments in experimental inflammatory bowel disease. Current Opinion in Gastroenterology. 20:360-7.  2004,
55,2004,TNFR1 mediates the radioprotective effects of lipopolysaccharide in the mouse intestine  2004  10.1152/ajpgi.00537.2002,
56,2004,TNFR1 mediates the radioprotective effects of lipopolysaccharide in the mouse intestine.  2004  10.1152/ajpgi.00537.2002,
57,2003,"Isolated lymphoid follicle formation is inducible and dependent upon lymphotoxin-sufficient B lymphocytes, lymphotoxin β receptor, and TNF receptor I function. Journal of Immunology. 170:5475-5482.  2003  10.4049/jimmunol.170.11.5475",
58,2003,Toll-like receptor 4 on stromal and hematopoietic cells mediates innate resistance to uropathogenic Escherichia coli  2003  10.1073/pnas.0736473100,
59,2003,CD14- and toll-like receptor-dependent activation of bladder epithelial cells by lipopolysaccharide and type 1 piliated Escherichia coli. Infection and Immunity. 71:1470-1480.  2003  10.1128/IAI.71.3.1470-1480.2003,
60,2002,Effect of trimethoprim-sulfamethoxazole on recurrent bacteriuria and bacterial persistence in mice infected with uropathogenic Escherichia coli. Infection and Immunity. 70:7042-7049.  2002  10.1128/IAI.70.12.7042-7049.2002,
61,2002,A gnotobiotic transgenic mouse model for studying interactions between small intestinal enterocytes and intraepithelial lymphocytes. Journal of Biological Chemistry. 277:37811-37819.  2002  10.1074/jbc.M205300200,
62,2002,Recent advances in the molecular basis of pathogen recognition and host responses in the urinary tract. International Reviews of Immunology. 21:291-304.  2002  10.1080/08830180213275,
63,2002,Postgestational lymphotoxin/lymphotoxin β receptor interactions are essential for the presence of intestinal B lymphocytes. Journal of Immunology. 168:4988-4997.  2002  10.4049/jimmunol.168.10.4988,
64,2001,A role for IL-1α in inducing pathologic inflammation during bacterial infection  2001  10.1073/pnas.191214498,
65,2001,"Development of intestinal intraepithelial lymphocytes, NK cells, and NK 1.1+ T cells in CD45-deficient mice. Journal of Immunology. 166:6066-6073.  2001  10.4049/jimmunol.166.10.6066",
66,2001,Spontaneous and continuous cyclooxygenase-2-dependent prostaglandin E2 production by stromal cells in the murine small intestine lamina propria: Directing the tone of the intestinal immune response. Journal of Immunology. 166:4465-4472.  2001  10.4049/jimmunol.166.7.4465,
67,2001,"The gastrointestinal ecosystem: A precarious alliance among epithelium, immunity and microbiota. Cellular Microbiology. 3:1-11.  2001  10.1046/j.1462-5822.2001.00090.x",
68,2001,Bacterial invasion augments epithelial cytokine responses to Escherichia coli through a lipopolysaccharide-dependent mechanism. Journal of Immunology. 166:1148-1155.  2001  10.4049/jimmunol.166.2.1148,
69,2000,Altered enteroendocrine cell expression in T cell receptor alpha chain knock-out mice. Microscopy Research and Technique. 51:112-120.  2000  10.1002/1097-0029(20001015)51:2<112::AID-JEMT2>3.0.CO;2-D,
70,2000,Altered enteroendocrine cell expression in T cell receptor alpha chain knock-out mice.. Microscopy Research and Technique. 51:112-120.  2000  10.1002/1097-0029(20001015)51:2<112::AID-JEMT2>3.0.CO;2-D,
71,2000,The requirement for lymphotoxin and Peyer's patches in the development of intestinal lamina propria lymphocytes. Gastroenterology. 118:A361-A361.  2000  10.1016/s0016-5085(00)83549-0,
72,2000,Abnormal immune function in vivo in a murine model of lysosomal storage disease. Pediatric Research. 47:757-762.  2000  10.1203/00006450-200006000-00012,
73,1999,Cellular immune responses are essential for the development of Helicobacter felis-associated gastric pathology. Journal of Immunology. 163:1490-1497.  1999,
74,1999,Cyclooxygenase-2-dependent arachidonic acid metabolites are essential modulators of the intestinal immune response to dietary antigen. Nature Medicine. 5:900-906.  1999  10.1038/11341,
75,1999,Molecular basis for the enterocyte tropism exhibited by Salmonella typhimurium type 1 fimbriae. Journal of Biological Chemistry. 274:5797-5809.  1999  10.1074/jbc.274.9.5797,
76,1999,"Helicobacter pylori attaches to NeuAcα2,3Galβ1,4 glycoconjugates produced in the stomach of transgenic mice lacking parietal cells. Molecular Cell. 3:263-274.  1999  10.1016/S1097-2765(00)80454-2",
77,1998,Epithelial attachment alters the outcome of Helicobacter pylori infection  1998  10.1073/pnas.95.7.3925,
78,1997,Enzyme-based antigen localization and quantitation in cell and tissue samples (Midwestern assay)  1997  10.1177/002215549704501206,
79,1997,Expression of thin aggregative fimbriae promotes interaction of Salmonella typhimurium SR-11 with mouse small intestinal epithelial. Infection and Immunity. 65:5320-5325.  1997  10.1128/iai.65.12.5320-5325.1997,
80,1996,Autoimmune gastritis in a murume transgenic model. The FASEB Journal. 10.  1996,
81,1995,"Moluccella laevis lectin, a marker for cellular differentiation programs in mouse gut epithelium  1995  10.1152/ajpgi.1995.268.4.g553",
82,1993,Use of transgenic mice to study regulation of gene expression in the parietal cell lineage of gastric units. Journal of Biological Chemistry. 268:26559-26570.  1993,
83,1991,Identification and characterization of a T cell-inducing epitope of bovine ribonuclease that can be restricted by multiple class II molecules. Journal of Immunology. 147:3672-3678.  1991,
84,1991,Problems with therapeutic monitoring of cyclosporine using silicone central venous line samples. Transplantation. 52:1109-1110.  1991  10.1097/00007890-199112000-00039,
85,1990,Constitutive competition by self proteins for antigen presentation can be overcome by receptor-enhanced uptake. Journal of Immunology. 144:1600-1606.  1990,
86,1989,Binding of self-antigens to Ia molecules  1989  10.1101/sqb.1989.054.01.054,
87,1989,Nonopiate active proenkephalin-derived peptides are secreted by T helper cells. The FASEB Journal. 3:2401-2407.  1989  10.1096/fasebj.3.12.2529160,
88,1989,Reconstruction of the immunogenic peptide RNase (43-56) by identification and transfer of the critical residues into an unrelated peptide backbone. Journal of Experimental Medicine. 170:203-215.  1989  10.1084/jem.170.1.203,
89,1989,Thymic cortical epithelial cells can present self-antigens in vivo. Nature. 337:560-562.  1989  10.1038/337560a0,
90,1989,Thymic cortical epithelial cells lack full capacity for antigen presentation. Nature. 340:557-559.  1989  10.1038/340557a0,
91,1988,T cell recognition of bovine ribonuclease. Self/non-self discrimination at the level of binding to the I-A(k) molecule. Journal of Immunology. 141:4124-4128.  1988,
92,1988,Direct evidence for functional self-protein/Ia-molecule complexes in vivo.  1988  10.1073/pnas.85.14.5220,
93,1988,Methionine-enkephalin and thyrotropin-stimulating hormone are intimately related in the human anterior pituitary. Journal of Clinical Endocrinology and Metabolism. 66:804-810.  1988  10.1210/jcem-66-4-804,
94,1988,Processing and Presentation of Self Proteins. Immunological Reviews. 106:115-127.  1988  10.1111/j.1600-065X.1988.tb00776.x,
95,1986,Characterization of endorphins from the pituitary of the Spiny Dogfish Squalus acanthias. Peptides. 7:119-126.  1986  10.1016/0196-9781(86)90071-9,
96,1985,Effects of dehydration on pro-dynorphin derived peptides in the neuro-intermediate lobe of the rat pituitary. Life Sciences. 37:1523-1528.  1985  10.1016/0024-3205(85)90184-5,
97,1985,Co-Localization of substance P- and phenylethanolamine-N-methyltransferase-like immunoreactivity in neurons of ventrolateral medulla that project to the spinal cord: Potential role in control of vasomotor tone. Neuroscience Letters. 55:255-260.  1985  10.1016/0304-3940(85)90444-6,
98,1983,Elucidation of the antigenic determinant in lipotropin for two monoclonal antibodies. Biochemical and Biophysical Research Communications. 116:527-533.  1983  10.1016/0006-291X(83)90555-7,
99,1983,Identification of gastrin releasing peptide-related substances in guinea pig and rat brain. Biochemical and Biophysical Research Communications. 112:528-536.  1983  10.1016/0006-291X(83)91497-3,
100,1982,Variants of alpha-melanocyte stimulating hormone in rat brain and pituitary: Evidence that acetylated α-MSH exists only in the intermediate lobe of pituitary. Biochemical and Biophysical Research Communications. 106:910-919.  1982  10.1016/0006-291X(82)91797-1,
101,1982,Hypothalamic catecholamine changes under acute stress occur independently of nicotinic stimulation. Neuroscience Letters. 28:47-50.  1982  10.1016/0304-3940(82)90206-3,
