,Year,Title,Altmetric
25,2009,Synthesis and anticancer evaluation of 4'-C-methyl-2'-fluoro arabino nucleosides  2009  10.1080/15257770903091946,
26,2009,New insights into the design of inhibitors of human S-adenosylmethionine decarboxylase: studies of adenine C 8 substitution in structural analogues of S-adenosylmethionine. Journal of Medicinal Chemistry. 52:1388-1407.  2009  10.1021/jm801126a,
27,2009,Activities of certain 5-substituted 4′-thiopyrimidine nucleosides against orthopoxvirus infections. Antimicrobial Agents and Chemotherapy. 53:572-579.  2009  10.1128/AAC.01257-08,
28,2009,"Synthesis of certain 2′-Deoxy-3′,5′-di-O-benzyl-4′- thio-nucleosides using natural phosphate doped with trifluoromethanesulfonic acid as catalyst  2009  10.1080/10426500802077671",
29,2008,Clofarabine Acts as Radiosensitizer In Vitro and In Vivo by Interfering With DNA Damage Response  2008  10.1016/j.ijrobp.2007.09.012,
30,2007,In silico chemical library screening and experimental validation of a novel 9-aminoacridine based lead-inhibitor of human S-adenosylmethionine decarboxylase  2007  10.1021/ci700005t,
31,2007,Programs to facilitate tuberculosis drug discovery: The tuberculosis antimicrobial acquisition and coordinating facility  2007  10.2174/187152607781001790,
32,2006,Discovery and development of clofarabine: A nucleoside analogue for treating cancer. Nature Reviews Drug Discovery. 5:855-863.  2006  10.1038/nrd2055,
33,2006,Antiangiogenic activity of 4′-thio-β-D-arabinofuranosylcytosine. Molecular Cancer Therapeutics. 5:2218-2224.  2006  10.1158/1535-7163.MCT-06-0048,
34,2006,Recent development of therapeutics for chronic HCV infection. Antiviral Research. 71:351-362.  2006  10.1016/j.antiviral.2006.06.001,
35,2006,Synthesis and biological evaluation of some 4′-C-(hydroxymethyl)- α- and -β-D-arabinofuranosyl pyrimidine and adenine nucleosides  2006  10.1135/cccc20061063,
36,2006,The structure of human deoxycytidine kinase in complex with clofarabine reveals key interactions for prodrug activation. Acta Crystallographica Section D: Biological Crystallography. 62:133-139.  2006  10.1107/S0907444905034293,
37,2005,Chemical and enzymatic synthesis of 4′-thio-β-D- arabinofuranosylcytosine monophosphate and triphosphate  2005  10.1081/NCN-200061797,
38,2005,Design and evaluation of 5′-modified nucleoside analogs as prodrugs for an E. coli purine nucleoside phosphorylase mutant  2005  10.1081/NCN-200059807,
39,2005,Synthesis and biological activity of 2-fluoro adenine and 6-methyl purine nucleoside analogs as prodrugs for suicide gene therapy of cancer  2005  10.1081/NCN-200059237,
40,2005,"Synthesis and biological activity of 2′-deoxy-4′-thio- pyrazolo[3,4-d]pyrimidine nucleosides  2005  10.1081/NCN-200059266",
41,2005,Synthesis of some 2′-fluoro-2′-deoxy-3′-C-ethynyl and 3′-C-vinyl-β-D-lyxofuranosyl nucleosides  2005  10.1081/NCN-200060300,
42,2005,bis(tBuSATE) phosphotriester prodrugs of 8-azaguanosine and 6-methylpurine riboside; bis(POM) phosphotriester prodrugs of 2′-deoxy-4′- thioadenosine and its corresponding 9α anomer  2005  10.1081/NCN-200061889,
43,2005,Synthesis and biological activity of 4′-thio-L-xylofuranosyl purine nucleosides  2005  10.1080/15257770500269077,
44,2005,Antibiotic-mediated chemoprotection enhances adaptation of E. coli PNP for herpes simplex virus-based glioma therapy. Human Gene Therapy. 16:339-347.  2005  10.1089/hum.2005.16.339,
45,2005,Nucleosides as anticancer agents: from concept to the clinic.. Nucleic Acids Symposium Series. 15-16.  2005  10.1093/nass/49.1.15,
46,2004,Excellent in vivo bystander activity of fludarabine phosphate against human glioma xenografts that express the Escherichia coli purine nucleoside phosphorylase gene. Cancer Research. 64:6610-6615.  2004  10.1158/0008-5472.CAN-04-0012,
47,2004,Purine nucleoside antimetabolites in development for the treatnment of cancer. Current Opinion in Investigational Drugs. 5:592-596.  2004,
48,2004,Synthesis and cytotoxicity of 9-(2-deoxy-2-alkyldithio-β-D-arabinofuranosyl)purine nucleosides which are stable precursors to potential mechanistic probes of ribonucleotide reductases  2004  10.1039/b311504f,
49,2003,Synthesis and Anti-cancer Activity of Some Novel 5-Azacytosine Nucleosides  2003  10.1081/NCN-120026872,
50,2003,Selective metalation of 6-methylpurines: Synthesis of 6-fluoromethylpurines and related nucleosides  2003  10.1081/NCN-120022625,
51,2003,"The novel nucleoside transport system exhibited by NB4 cells, csg, transports deoxyguanosine analogues, including ara-G. Biochemical Pharmacology. 66:733-737.  2003  10.1016/S0006-2952(03)00393-9",
52,2003,Preclinical antitumor activity of 4′-thio-β-D-arabinofuranosylcytosine (4′-thio-ara-C). Cancer Chemotherapy and Pharmacology. 51:422-426.  2003  10.1007/s00280-003-0589-9,
53,2003,Phosphorylation of 4′-thio-β-D-arabinofuranosylcytosine and its analogs by human deoxycytidine kinase. Journal of Pharmacology and Experimental Therapeutics. 304:1314-1322.  2003  10.1124/jpet.102.045435,
54,2003,Antitumor activity of 2-fluoro-2′-deoxyadenosine against tumors that express Escherichia coli purine nucleoside phosphorylase. Cancer Gene Therapy. 10:23-29.  2003  10.1038/sj.cgt.7700520,
55,2003,Designer Gene Therapy Using an Escherichia coli Purine Nucleoside Phosphorylase/Prodrug System  2003  10.1016/j.chembiol.2003.11.008,
56,2002,Enhancement of nucleoside cytotoxicity through nucleotide prodrugs. Journal of Medicinal Chemistry. 45:4505-4512.  2002  10.1021/jm020107s,
57,2002,Multi-log cytotoxicity of carbocyclic 2′-deoxyguanosine in HSV-TK-expressing human tumor cells. Human Gene Therapy. 13:543-551.  2002  10.1089/10430340252809838,
58,2001,The structural basis for substrate specificity and inhibition of human S-adenosylmethionine decarboxylase. Biochemistry. 40:9484-9494.  2001  10.1021/bi010735w,
59,2001,Nucleoside and nucleotide nomenclature.  2001,
60,2001,Synthesis and antiproliferative activity of some 4′-C-hydroxymethyl α- and -β-D-arabino-pentofuranosyl pyrimidine nucleosides  2001  10.1081/NCN-100002342,
61,2001,Synthesis and biological activity of 4′-C-hydroxymethyl-2′ fluoro-D-arabinofuranosylpurine nucleosides  2001  10.1081/NCN-100002421,
62,2001,Synthesis and biological activity of 4′-C-hydroxymethyl-2′-fluoro-D-arabinofuranosylpurine nucleosides  2001  10.1081/NCN-100105249,
63,2001,Synthesis and biological activity of 4′-thio-L-xylofuranosyl nucleosides  2001  10.1081/NCN-100002420,
64,2000,Metabolism of 4'-thio-β-d-arabinofuranosylcytosine in CEM cells. Biochemical Pharmacology. 60:1925-1932.  2000  10.1016/S0006-2952(00)00520-7,
65,2000,A convenient synthesis of 2'-deoxy-2-fluoroadenosine; a potential prodrug for suicide gene therapy  2000  10.1080/15257770008035007,
66,2000,Convenient syntheses of 6-methylpurine and related nucleosides  2000  10.1080/15257770008035035,
67,2000,Preclinical antitumor activity of 2-chloro-9-(2-deoxy-2-fluoro-β-D- arabinofuranosyl)adenine (Cl-F-ara-A)  2000  10.1080/15257770008033020,
68,2000,Synthesis and structure activity relationships of 5-substituted-4′-thio-β-D-arabinofuranosylcytosines  2000  10.1080/15257770008045474,
69,2000,Synthesis of 4'-thio-β-D-arabinofuranosylcytosine (4'-thio-ara-C) and comparison of its anticancer activity with that of ara-C  2000  10.1080/15257770008033012,
70,1999,"Synthesis and biological activity of 2'-fluoro- darabinofuranosylpyrazolo[3,4-d]pyrimidine nucleosides. Helvetica Chimica Acta. 82:2240-2245.  1999  10.1002/(SICI)1522-2675(19991215)82:12<2240::AID-HLCA2240>3.0.CO;2-2",
71,1999,Structure-activity relationships of bisphosphate nucleotide derivatives as P2Y1 receptor antagonists and partial agonists. Journal of Medicinal Chemistry. 42:1625-1638.  1999  10.1021/jm980657j,
72,1999,"Certain 3,9-dideazapurines as inhibitors of purine nucleoside phosphorylase  1999  10.1080/07328319908044619",
73,1999,"Comparison of the mechanism of cytotoxicity of 2-chloro-9,(2-deoxy-2- fluoro-β-D-arabinofuranosyl)adenine, 2-chloro-9-(2-deoxy-2-fluoro-β-D- ribofuranosyl)adenine, and 2-chloro-9-(2-deoxy-2,2-difluoro-β-D- ribofuranosyl)adenine in CEM cells. Molecular Pharmacology. 55:515-520.  1999",
74,1999,Gene therapy of cancer: Activation of nucleoside prodrugs with E. coli purine nucleoside phosphorylase  1999  10.1080/15257779908041562,
75,1999,Kinetics for the acid-catalyzed hydrolysis of purine and cytosine 2'- deoxy-4'-thionucleosides  1999  10.1080/15257779908043065,
76,1999,Synthesis and biological activity of 4'-thio-2'-deoxy purine nucleosides  1999  10.1080/15257779908041540,
77,1999,Synthesis and biological activity of 5-azacytosine nucleosides derived from 4-thio-2-deoxy-L-threopentofuranose and 4-thio-2-deoxy-D-erythro- pentofuranose  1999  10.1080/15257779908041514,
78,1998,Synthesis and biological activity of certain 4'-thio-D- arabinofuranosylpurine nucleosides. Journal of Medicinal Chemistry. 41:3865-3871.  1998  10.1021/jm980195+,
79,1998,Polyamine pools in HIV-infected cells  1998  10.1097/00042560-199802010-00001,
80,1998,Synthesis and antiviral evaluation of analogs of adenosine-N1-oxide and 1-(benzyloxy)adenosine  1998  10.1080/07328319808003478,
81,1997,In vivo gene therapy of cancer with E. coli purine nucleoside phosphorylase. Human Gene Therapy. 8:1637-1644.  1997  10.1089/hum.1997.8.14-1637,
82,1995,Metabolism and metabolic actions of 4′-thiothymidine in L1210 cells. Biochemical Pharmacology. 50:687-695.  1995  10.1016/0006-2952(95)00178-3,
83,1995,The synthesis and biological activity of certain 4’-thionucleosides  1995  10.1080/15257779508012449,
84,1995,Search for New Purine- and Ribose-Modified Adenosine Analogues as Selective Agonists and Antagonists at Adenosine Receptors. Journal of Medicinal Chemistry. 38:1174-1188.  1995  10.1021/jm00007a014,
85,1995,Nucleosides & Nucleotides  1995  10.1080/15257779508014647,
86,1994,"α-(1 → 2)-, α-(1 → 3)-, and α-(1 → 6)-Linked thioglycosidic disaccharides: syntheses and anti-HIV testing of thiokojibiose octaacetate, thionigerose, and thioisomaltose. Carbohydrate Research. 262:245-255.  1994  10.1016/0008-6215(94)84182-9",
87,1994,"Synthesis and biological activity of 4,-thionucleosides of 2-chloroadenine  1994  10.1080/15257779408009484",
88,1994,PNP inhibitors. Journal of Computer-Aided Molecular Design. 2:205-220.  1994  10.1007/BF02171744,
89,1994,synthesis and biologic evaluation of 8-substituted derivatives of nebularine (9/3-d-ribofuranosylpurine)  1994  10.1080/15257779408011875,
90,1994,Additions and Corrections: Structure-Based Design of Inhibitors of Purine Nucleoside Phosphorylase. 3. 9-Arylmethyl Derivatives of 9-Deazaguanine Substituted on the Methylene Group ((J. Med. Chem. (1993) 36(24) (3771–3783) (10.1021/jm00076a004)). Journal of Medicinal Chemistry. 37:1034.  1994  10.1021/jm00033a022,
91,1994,Structure-Based Design of Inhibitors of Purine Nucleoside Phosphorylase. 4. A Study of Phosphate Mimics. Journal of Medicinal Chemistry. 37:1109-1114.  1994  10.1021/jm00034a008,
92,1994,Phosphonate Analogs of Carbocyclic Nucleotides. Journal of Medicinal Chemistry. 37:739-744.  1994  10.1021/jm00032a006,
93,1994,Synthesis and biologic activity of purine 2'-deoxy-2’-fluoro-ni&>nucleosides  1994  10.1080/15257779408013243,
94,1994,Characterization of S-adenosylmethionine decarboxylase induced by human cytomegalovirus infection. Virus Research. 31:255-263.  1994  10.1016/0168-1702(94)90008-6,
95,1994,In vitro and in vivo antiviral (RNA) evaluation of orotidine 5'- monophosphate decarboxylase inhibitors and analogues including 6-azauridine- 5'-(ethyl methoxyalaninyl)phosphate (a 5'-monophosphate prodrug). Antiviral Chemistry and Chemotherapy. 5:209-220.  1994  10.1177/095632029400500402,
96,1994,Seaborgium: Name not yet approved by ACS [7]. Science. 265:303.  1994  10.1126/science.265.5170.303-a,
97,1993,Phosphorylation of the enantiomers of the carbocyclic analog of 2'- deoxyguanosine in cells infected with herpes simplex virus type 1 and in uninfected cells. Lack of enantiomeric selectivity with the viral thymidine kinase. Molecular Pharmacology. 44:1258-1266.  1993,
98,1993,Nucleosides & Nucleotides  1993  10.1080/07328319308018548,
99,1993,THE SYNTHESIS AND BIOLOGICAL ACTIVITY OF 1-(2-DEOXY-4-THIO-α-L-7HREO-PENTOFURANOSYL)THYMINE  1993  10.1080/07328319308018554,
100,1993,Nucleosides & Nucleotides  1993  10.1080/07328319308021501,
101,1993,Nucleosides & nucleotides  1993  10.1080/07328319308021212,
102,1993,Conformational studies of thymidine dimers containing sulfonate and sulfonamide linkages by NMR spectroscopy  1993  10.1016/S0040-4020(01)80372-0,
103,1993,Nucleosides & nucleotides  1993  10.1080/07328319308017824,
104,1993,Application of X‐Ray Crystallographic Methods in the Design of Purine Nucleoside Phosphorylase Inhibitors. Annals of the New York Academy of Sciences. 685:237-247.  1993  10.1111/j.1749-6632.1993.tb35871.x,
105,1993,Nucleosides & Nucleotides  1993  10.1080/07328319308016189,
106,1993,Structure-Based Design of Inhibitors of Purine Nucleoside Phosphorylase. 1. 9-(Arylmethyl) Derivatives of 9-Deazaguanine. Journal of Medicinal Chemistry. 36:55-69.  1993  10.1021/jm00053a008,
107,1993,Structure-Based Design of Inhibitors of Purine Nucleoside Phosphorylase. 2. 9-Alicyclic and 9-Heteroalicyclic Derivatives of 9-Deazaguanine. Journal of Medicinal Chemistry. 36:1847-1854.  1993  10.1021/jm00065a007,
108,1993,Structure-Based Design of Inhibitors of Purine Nucleoside Phosphorylase. 3. 9-Arylmethyl Derivatives of 9-Deazaguanine Substituted on the Methylene Group. Journal of Medicinal Chemistry. 36:3771-3783.  1993  10.1021/jm00076a004,
109,1993,Syntheses of 5′-Substituted Analogues of Carbocyclic 3-Deazaadenosine as Potential Antivirals. Journal of Medicinal Chemistry. 36:2102-2106.  1993  10.1021/jm00067a008,
110,1993,"Synthesis and antiviral evaluation of some novel [1,2,4]triazolo[4,3‐β][1,2,4]triazole nucleoside analogs  1993  10.1002/jhet.5570300519",
111,1992,Nucleosides & Nucleotides  1992  10.1080/07328319208017814,
112,1992,Nucleosides & nucleotides  1992  10.1080/07328319208021349,
113,1992,Interference with HIV-1 reverse transcriptase-catalyzed DNA chain elongation by the 5′-triphosphate of the carbocyclic analog of 2′-deoxyguanosine. Antiviral Research. 19:325-332.  1992  10.1016/0166-3542(92)90013-U,
114,1992,Acyclic analogues of pyrazofurin: syntheses and antiviral evaluation. Carbohydrate Research. 216:441-452.  1992  10.1016/0008-6215(92)84179-V,
115,1992,"5,5-Disubstituted Hydantoins: Syntheses and Anti-HIV Activity. Journal of Medicinal Chemistry. 35:3567-3572.  1992  10.1021/jm00097a014",
116,1992,Irreversible inhibition of S-adenosylmethionine decarboxylase of trypanosoma bru cei bru cei by S-adenosylmethionine analogues. Biochemical Pharmacology. 44:905-911.  1992  10.1016/0006-2952(92)90122-Y,
117,1992,Nucleosides & nucleotides  1992  10.1080/07328319208021185,
118,1992,Nucleosides & Nucleotides  1992  10.1080/07328319208021173,
119,1992,"Synthesis and Antiviral Evaluation of N-Carboxamidine-Substituted Analogs of 1-β-D-Ribofuranosyl-1,2,4-triazole-3-carboxamidine Hydrochloride. Journal of Medicinal Chemistry. 35:3231-3238.  1992  10.1021/jm00095a020",
120,1992,Nucleosides & Nucleotides  1992  10.1080/07328319208018330,
121,1992,Nucleosides & Nucleotides  1992  10.1080/07328319208021160,
122,1992,Nucleoside Sultones: Synthons for the Preparation of Novel Nucleotide Analogsues. 1. Synthesis and Ring-Opening Reactions. Journal of Organic Chemistry. 57:2830-2835.  1992  10.1021/jo00036a014,
123,1992,Synthesis of Thymidine Dimers Containing Internucleoside Sulfonate and Sulfonamide Linkages. Journal of Organic Chemistry. 57:2983-2985.  1992  10.1021/jo00037a003,
124,1992,Nucleosides and nucleotides  1992  10.1080/07328319208021693,
125,1992,"Purification of Human S-Adenosylmethionine Decarboxylase Expressed in Escherichia coli and Use of This Protein To Investigate the Mechanism of Inhibition by the Irreversible Inhibitors, 5ʹ-Deoxy-5ʹ-[(3-hydrazinopropyl)methylamino] adenosine and 5ʹ-{[(Z)-4-Amino-2-butenyl]methylamino}-5ʹ-deoxyadenosine. Biochemistry. 31:6848-6855.  1992  10.1021/bi00144a027",
126,1992,"Syntheses of phosphonate analogues of dideoxyadenosine (dda)-, dideoxycytidine (ddc)-, dideoxyinosine (ddi)-, and deoxythymidine (ddt)-51-Moriophosphates  1992  10.1080/07328319208021749",
127,1992,"Synthesis and Anti-HIV Activity of 4′-Thio-2′,3′-dideoxynucleosides. Journal of Medicinal Chemistry. 35:533-538.  1992  10.1021/jm00081a015",
128,1992,"Erratum: Application of crystallographic and modeling methods in the design of purine nucleoside phosphorylase inhibitors (Proc. Natl. Acad. Sci. USA (December 15, 1991) 88:24 (11540-11544))  1992",
129,1992,Incorporation of the carbocyclic analog of 2'-deoxyguanosine into the DNA of herpes simplex virus and of HEp-2 cells infected with herpes simplex virus. Molecular Pharmacology. 41:245-251.  1992,
130,1992,Nucleosides & Nucleotides  1992  10.1080/07328319208021147,
131,1992,Synthesis and Biological Activity of 2′-Fluoro-2-halo Derivatives of 9-β-d-Arabinofuranosyladenine. Journal of Medicinal Chemistry. 35:397-401.  1992  10.1021/jm00080a029,
132,1991,Nucleosides & nucleotides  1991  10.1080/15257779108043049,
133,1991,Nucleosides & Nucleotides  1991  10.1080/07328319108046672,
134,1991,Nucleosides & nucleotides  1991  10.1080/07328319108047059,
135,1991,Synthesis and Biological Activity of 2′-Deoxy-4′-thio Pyrimidine Nucleosides. Journal of Medicinal Chemistry. 34:2361-2366.  1991  10.1021/jm00112a007,
136,1991,Nucleosides & Nucleotides  1991  10.1080/07328319108047228,
137,1991,Nucleosides & Nucleotides  1991  10.1080/07328319108046658,
138,1991,"Mechanism of inhibition of human immunodeficiency virus type 1 reverse transcriptase and human DNA polymerases α, β, and γ by the 5'-triphosphates of carbovir, 3'-azido-3'-deoxythymidine, 2',3'-dideoxyguanosine, and 3'-deoxythymidine. A novel RNA template for the evaluation of antiretroviral drugs. Journal of Biological Chemistry. 266:1754-1762.  1991",
139,1991,Application of crystallographic and modeling methods in the design of purine nucleoside phosphorylase inhibitors  1991  10.1073/pnas.88.24.11540,
140,1991,Nucleosides & Nucleotides  1991  10.1080/07328319108046431,
141,1991,Progress toward the synthesis of nonionic oligonucleotide analogues with sulfonate and sulfonamide internucleotide linkages.. Nucleic Acids Symposium Series. 5-8.  1991,
142,1990,"Metabolism of the Carbocyclic Nucleoside Analogue Carbovir, an Inhibitor of Human Immunodeficiency Virus, in Human Lymphoid Cells. Biochemistry. 29:9839-9843.  1990  10.1021/bi00494a013",
143,1990,Nucleosides & nucleotides  1990  10.1080/07328319008045126,
144,1990,5-C-chain-extended adenosine derivatives related to sinefungin. synthesis and biological activity.  1990  10.1080/07328319008045192,
145,1990,Nucleosides & Nucleotides  1990  10.1080/07328319008045139,
146,1990,Nucleosides & Nucleotides  1990  10.1080/07328319008045203,
147,1990,Nucleosides & nucleotides  1990  10.1080/07328319008045104,
148,1989,"Comparison of the effect of Carbovir, AZT, and dideoxynucleoside triphosphates on the activity of human immunodeficiency virus reverse transcriptase and selected human polymerases. Biochemical and Biophysical Research Communications. 161:393-398.  1989  10.1016/0006-291X(89)92611-9",
149,1989,8-Substituted Purine Ribosides: Synthesis And Biological Activity  1989  10.1080/07328318908054243,
150,1989,Effect of 1-amino-oxy-3-aminopropane on polyamine metabolism and growth of L1210 cells. Biochemical Journal. 263:215-221.  1989  10.1042/bj2630215,
151,1989,Nucleosides & Nucleotides  1989  10.1080/07328318908054203,
152,1989,Nucleosides & Nucleotides  1989  10.1080/07328318908054153,
153,1989,Nucleosides & nucleotides  1989  10.1080/07328318908048845,
154,1989,Nudeosides & Nucleotides  1989  10.1080/07328318908054164,
155,1989,Nudeosides & Nucleotides  1989  10.1080/07328318908054187,
156,1989,"Phosphate modified analogues of 5'O-phosphorylated 2', 3'-dldeoxynucleosides: Synthesis and Anti-HIV activity  1989  10.1080/07328318908054303",
157,1989,Progress in the synthesis of a potential PNP transition state inhibitor  1989  10.1080/07328318908054298,
158,1989,Syn'Thesis And Antiviral Evaluation Of Adenosine-N1-Oxide And I-(Benzyloxy) Adenosines  1989  10.1080/07328318908054244,
159,1989,Synthesis of 5'-substituted analogues of carbocyclic 3-deazaadenosine as potential antivirals  1989  10.1080/07328318908054315,
160,1988,Nucleosides & Nucleotides  1988  10.1080/07328318808075386,
161,1988,Nucleosides & Nucleotides  1988  10.1080/07328318808068709,
162,1988,Nucleosides & Nucleotides  1988  10.1080/07328318808070196,
163,1988,Effect of Inhibitors of S-Adenosylmethionine Decarboxylase on Polyamine Content and Growth of L1210 Cells. Biochemistry. 27:1408-1415.  1988  10.1021/bi00405a003,
164,1988,Synthesis and Biological Evaluations of Certain 2-Halo-2'-Substituted Derivatives of 9-β-D-Arabinofuranosyladenine. Journal of Medicinal Chemistry. 31:405-410.  1988  10.1021/jm00397a024,
165,1988,Nucleosides & Nucleotides  1988  10.1080/07328318808068698,
166,1988,Effect of inhibitors of S-adenosylmethionine decarboxylase on the contents of ornithine decarboxylase and S-adenosylmethionine decarboxylase in L1210 cells. Biochemical Journal. 254:45-50.  1988  10.1042/bj2540045,
167,1988,Properties of L1210 Cells Resistant to α-Difluoro Methyl Or Nithine. Cancer Research. 48:2678-2682.  1988,
168,1987,Nucleosides & Nucleotides  1987  10.1080/15257778708073427,
169,1987,Nucleosides & Nucleotides  1987  10.1080/15257778708073416,
170,1987,5′-Deoxy-5′-methylthioadenosine phosphorylase-IV. Biological activity of 2-fluoroadenine-substituted 5′-deoxy-5′ -methylthioadenosine analogs. Biochemical Pharmacology. 36:1881-1893.  1987  10.1016/0006-2952(87)90484-9,
171,1987,Nucleosides & Nucleotides  1987  10.1080/07328318708069983,
172,1987,Resolution of Racemic Carbocyclic Analogues of Purine Nucleosides through the Action of Adenosine Deaminase. Antiviral Activity of the Carbocyclic 2′-Deoxyguanosine Enantiomers. Journal of Medicinal Chemistry. 30:746-749.  1987  10.1021/jm00387a032,
173,1987,New substrate analogues as inhibitors of s-adenosylmethionine decarboxylase  1987  10.1080/07328318708056181,
174,1987,Nucleosides & Nucleotides  1987  10.1080/07328318708056174,
175,1987,Synthesis of terminal nucleoside phosphates and thiophosphates via phosphoramidite chemistry  1987  10.1080/07328318708056280,
176,1986,Nucleosides & Nucleotides  1986  10.1080/07328318608068687,
177,1986,"Differences in the metabolism and metabolic effects of carbocyclic adenosine analogs, neplanocin A and aristeromycin. Molecular Pharmacology. 29:383-390.  1986",
178,1986,Nucleosides & Nucleotides  1986  10.1080/07328318608068677,
179,1986,Nucleosides & Nucleotides  1986  10.1080/07328318608069973,
180,1986,Nucleosides & Nucleotides  1986  10.1080/07328318608068665,
181,1986,Nucleosides & Nucleotides  1986  10.1080/07328318608081901,
182,1986,9-(2-Deoxy-2-fluoro-3-D-arabinofuranosy1)guanine: A Metabolically Stable Cytotoxic Analogue of 2’-Deoxyguanosine. Journal of Medicinal Chemistry. 29:2389-2392.  1986  10.1021/jm00161a041,
183,1986,Effects of Certain 5'-Substituted Adenosines on Polyarnine Synthesis: Selective Inhibitors of Spermine Synthase. Biochemistry. 25:4091-4097.  1986  10.1021/bi00362a016,
184,1986,Synthesis and Biochemical Properties of 8-Amino-6-fluoro-9-β-D-ribofuranosyl-9H-purine. Journal of Medicinal Chemistry. 29:2069-2074.  1986  10.1021/jm00160a046,
185,1985,Nudeosides & Nucleotides  1985  10.1080/07328318508081888,
186,1985,Acyclic Nucleosides Other Than Acyclovir as Potential Antiviral Agents  1985  10.1080/07328318508056172,
