,Year,Title,Altmetric
149,2000,Exhaustive mutation analysis of the NF1 gene allows identification of 95% of mutations and reveals a high frequency of unusual splicing defects. Human Mutation. 15:541-555.  2000  10.1002/1098-1004(200006)15:6<541::AID-HUMU6>3.0.CO;2-N,
150,2000,New insights in the molecular causes of familial breast and ovarian cancer. Tijdschrift voor Geneeskunde. 56:473-483.  2000  10.2143/tvg.56.7.1000705,
151,2000,Arg-Cys substitution at codon 1246 of the human myosin Va gene is not associated with Griscelli syndrome. Journal of Investigative Dermatology. 114:731-733.  2000  10.1046/j.1523-1747.2000.00933.x,
152,2000,Exhaustive mutation analysis of the NF1 gene allows identification of 95% of mutations and reveals a high frequency of unusual splicing defects.. Human Mutation. 15:541-555.  2000  10.1002/1098-1004(200006)15:6<541::AID-HUMU6>3.0.CO;2-N,
153,2000,Prevalence of the Cys282Tyr and His63Asp mutation in flemish patients with hereditary hemochromatosis. Acta Gastro-Enterologica Belgica. 63:250-253.  2000,
154,2000,The exon 13 duplication in the BRCA1 gene is a founder mutation present in geographicaly diverse populations. American Journal of Human Genetics. 67:207-212.  2000  10.1086/302974,
155,1999,Hereditary hemochromatosis: From cells and the iron age to genetic diagnosis [1]. Tijdschrift voor Geneeskunde. 55:770.  1999  10.2143/TVG.55.10.1000452,
156,1999,"Closing in on the BPES gene on 3q23: Mapping of a de Novo reciprocal translocation t(3;4)(q23;p15.2) Breakpoint within a 45-kb cosmid and mapping of three candidate genes, RBP1, RBP2, and β'-COP, distal to the breakpoint. Genomics. 57:70-78.  1999  10.1006/geno.1999.5747",
157,1999,Hereditary hemochromatosis: From cells and the iron age to genetic diagnosis. Tijdschrift voor Geneeskunde. 55:143-147.  1999  10.2143/TVG.55.2.1000331,
158,1999,Exon 10b of the NF1 gene represents a mutational hotspot and harbors a recurrent missense mutation Y489C associated with aberrant splicing. Genetics in Medicine. 1:248-253.  1999  10.1097/00125817-199909000-00002,
159,1999,Genetic counselling and testing for hereditary breast and ovarian cancer: The gent(le) approach. Disease Markers. 15:191-195.  1999  10.1155/1999/809125,
160,1999,Mutation analysis of the BRCA1 and BRCA2 genes in the Belgian patient population and identification of a Belgian founder mutation BRCA1 IVS5 + 3 A > G. Disease Markers. 15:69-73.  1999  10.1155/1999/241046,
161,1999,Mutation analysis of the BRCA1 and BRCA2 genes results in the identification of novel and recurrent mutations in 6/16 flemish families with breast and/or ovarian cancer but not in 12 sporadic patients with early-onset disease. Mutations in brief no. 224. Online.. Human Mutation. 13:256.  1999  10.1002/(SICI)1098-1004(1999)13:3<256::AID-HUMU12>3.0.CO;2-M,
162,1999,Preimplantation genetic diagnosis of Marfan syndrome with the use of fluorescent polymerase chain reaction and the automated laser fluorescence DNA sequencer. Fertility and Sterility. 71:163-166.  1999  10.1016/S0015-0282(98)00412-9,
163,1998,Noonan-like phenotype in monozygotic twins with a duplication-deficiency of the long arm of chromosome 18 resulting from a maternal paracentric inversion. Human Genetics. 103:497-505.  1998  10.1007/s004390050857,
164,1998,Assignment of SHOX2 (alias OG12X and SHOT) to human chromosome bands 3q25→q26.1 by in situ hybridization  1998,
165,1998,Assignment of the cellular retinol-binding protein 1 gene (RBP1) and of the coatomer beta subunit gene (COPB2) to human chromosome band 3q23 by in situ hybridization  1998,
166,1998,Assignment of the cellular retinol-binding protein 2 gene (RBP2) to human chromosome band 3q23 by in situ hybridization  1998,
167,1998,Human myosin V gene produces different transcripts in a cell type-specific manner. Biochemical and Biophysical Research Communications. 252:329-333.  1998  10.1006/bbrc.1998.9644,
168,1998,Chondrodysplasia punctata with multiple congenital anomalies: A new syndrome?  1998  10.1007/s002470050466,
169,1998,Molecular analysis of 1p36 breakpoints in two merkel cell carcinomas  1998  10.1002/(SICI)1098-2264(199809)23:1<67::AID-GCC10>3.0.CO;2-B,
170,1998,Prenatal diagnosis of a constitutional interstitial deletion of chromosome 5 (q15q31.1) presenting with features of congenital contractural arachnodactyly  1998  10.1002/(SICI)1096-8628(19980518)77:3<188::AID-AJMG3>3.0.CO;2-M,
171,1998,Application of fluorescence in situ hybridization to the identification of different marker chromosomes. Annales de Genetique. 41:5-10.  1998,
172,1998,Genetics in ophthalmology.  1998,
173,1997,"Characterisation of two different nonsense mutations, C6792A and C6792G, causing skipping of exon 37 in the NF1 gene. Human Genetics. 101:75-80.  1997  10.1007/s004390050590",
