,Year,Title,Altmetric
59,2013,"Trends in the prevalence, awareness, treatment and control of high low density lipoprotein-cholesterol among United States adults from 1999-2000 Through 2009-2010. American Journal of Cardiology. 112:664-670.  2013  10.1016/j.amjcard.2013.04.041",
60,2013,Hospital laboratory reporting may be a barrier to detection of 'microsize' myocardial infarction in the US: An observational study. BMC Health Services Research. 13.  2013  10.1186/1472-6963-13-162,
61,2013,Four-year change in cardiorespiratory fitnessandinfluenceonglycemiccontrol in adults with type 2 diabetes in a randomized trial: The look AHEAD trial. Diabetes Care. 36:1297-1303.  2013  10.2337/dc12-0712,
62,2013,Associations between arterial elasticity and markers of inflammation in healthy older women  2013  10.1093/gerona/gls188,
63,2013,Changes in Vascular Hemodynamics in Older Women Following 16 Weeks of Combined Aerobic and Resistance Training. Journal of Clinical Hypertension. 15:241-246.  2013  10.1111/jch.12050,
64,2013,Assessment tools for unrecognized myocardial infarction: A cross-sectional analysis of the REasons for geographic and racial differences in stroke population. BMC Cardiovascular Disorders. 13.  2013  10.1186/1471-2261-13-23,
65,2013,Primary prophylactic aspirin use and incident stroke: Reasons for geographic and racial differences in stroke study. Journal of Stroke and Cerebrovascular Diseases. 22:500-507.  2013  10.1016/j.jstrokecerebrovasdis.2013.03.004,
66,2012,Association of race and sex with risk of incident acute coronary heart disease events  2012  10.1001/jama.2012.14306,
67,2012,Effects of antihypertensive drugs on arterial stiffness. Cardiology in Review. 20:259-263.  2012  10.1097/CRD.0b013e31825d0a44,
68,2012,Blood pressure indexes and end-stage renal disease risk in adults with chronic kidney disease. American Journal of Hypertension. 25:789-796.  2012  10.1038/ajh.2012.48,
69,2012,Is funding source related to study reporting quality in obesity or nutrition randomized control trials in top-tier medical journals. International Journal of Obesity. 36:977-981.  2012  10.1038/ijo.2011.207,
70,2012,Both morning and evening dosing of nebivolol reduces trough mean blood pressure surge in hypertensive patients. Journal of the American Society of Hypertension. 6:66-72.  2012  10.1016/j.jash.2011.09.001,
71,2012,"Subclinical, hemodynamic, and echocardiographic abnormalities of high pulse pressure in hypertensive and non-hypertensive adults.. American Journal of Cardiovascular Disease. 2:309-317.  2012",
72,2011,A clustering analysis of lipoprotein diameters in the metabolic syndrome. Lipids in Health and Disease. 10.  2011  10.1186/1476-511X-10-237,
73,2011,"High-fat meal effect on LDL, HDL, and VLDL particle size and number in the Genetics of Lipid-Lowering drugs and diet network (GOLDN): An interventional study. Lipids in Health and Disease. 10.  2011  10.1186/1476-511X-10-181",
74,2011,Four-year weight losses in the look AHEAD study: Factors associated with long-term success  2011  10.1038/oby.2011.230,
75,2011,"Lipoprotein Lipase S447X variant associated with VLDL, LDL and HDL diameter clustering in the MetS. Lipids in Health and Disease. 10.  2011  10.1186/1476-511X-10-143",
76,2011,Myocardial infarction after carotid stenting and endarterectomy: Results from the carotid revascularization endarterectomy versus stenting trial. Circulation. 123:2571-2578.  2011  10.1161/CIRCULATIONAHA.110.008250,
77,2011,The Global Burden of Cardiovascular Disease: The Role of Endothelial Function and Arterial Elasticity in Cardiovascular Disease as Novel and Emerging Biomarkers. Current Cardiovascular Risk Reports. 5:187-195.  2011  10.1007/s12170-010-0151-3,
78,2011,"Prehypertension, racial prevalence and its association with risk factors: Analysis of the reasons for geographic and racial differences in stroke (REGARDS) study. American Journal of Hypertension. 24:194-199.  2011  10.1038/ajh.2010.204",
79,2011,Is randomization to placebo safe? Risk in placebo-controlled angina trials: Angina risk meta-analysis  2011  10.1159/000335522,
80,2010,Effect of the Look AHEAD study intervention on medication use and related cost to treat cardiovascular disease risk factors in individuals with type 2 diabetes. Diabetes Care. 33:1153-1158.  2010  10.2337/dc09-2090,
81,2010,Trust in physicians and blood pressure control in blacks and whites being treated for hypertension in the REGARDS study. Ethnicity and Disease. 20:282-289.  2010,
82,2010,The association of statin use and statin type and cognitive performance: Analysis of the reasons for geographic and racial differences in stroke (REGARDS) study  2010  10.1002/clc.20758,
83,2010,Comparison of Postprandial Responses to a High-Fat Meal in Hypertriglyceridemic Men and Women before and after Treatment with Fenofibrate in the Genetics and Lipid Lowering Drugs and Diet Network (GOLDN) Study.. SRX pharmacology. 2010:485146.  2010  10.3814/2010/485146,
84,2009,Does prehypertension represent an increased risk for incident hypertension and adverse cardiovascular outcome?. Hypertension. 54:954-955.  2009  10.1161/HYPERTENSIONAHA.109.138545,
85,2009,TCF7L2 polymorphisms and inflammatory markers before and after treatment with fenofibrate.  2009  10.1186/1758-5996-1-16,
86,2009,"Smoking, inflammatory patterns and postprandial hypertriglyceridemia. Atherosclerosis. 203:633-639.  2009  10.1016/j.atherosclerosis.2008.08.005",
87,2009,Clinical benefits versus shortcomings of diltiazem once-daily in the chronotherapy of cardiovascular diseases. Expert Opinion on Pharmacotherapy. 10:485-491.  2009  10.1517/14656560802694739,
88,2008,Weight loss treatment influences untreated spouses and the home environment: Evidence of a ripple effect. International Journal of Obesity. 32:1678-1684.  2008  10.1038/ijo.2008.150,
89,2008,Does differential prophylactic aspirin use contribute to racial and geographic disparities in stroke and coronary heart disease (CHD)?. Preventive Medicine. 47:161-166.  2008  10.1016/j.ypmed.2008.05.009,
90,2008,The risks associated with short-term placebo-controlled antihypertensive clinical trials: A descriptive meta-analysis. Journal of Human Hypertension. 22:659-668.  2008  10.1038/jhh.2008.51,
91,2008,Association between endothelial biomarkers and arterial elasticity in young adults: the CARDIA Study. Journal of the American Society of Hypertension. 2:70-79.  2008  10.1016/j.jash.2007.10.002,
92,2008,"Vascular stiffness and the ""chicken-or-the-egg"" question. Hypertension. 51:177-178.  2008  10.1161/HYPERTENSIONAHA.107.098830",
93,2008,Analysis of US food and drug administration warning letters: False promotional claims relating to prescription and over-the-counter medications. Pharmaceutical Medicine. 22:119-125.  2008  10.1007/BF03256691,
94,2008,Endothelial function in young adult survivors of childhood acute lymphoblastic leukemia. Journal of Pediatric Hematology/Oncology. 30:20-25.  2008  10.1097/MPH.0b013e318159a593,
95,2008,Measurement characteristics of the ankle-brachial index: Results from the action for health in diabetes study  2008  10.1177/1358863X08091338,
96,2007,"Importance and challenges of studying marketed drugs: What is a phase IV study? common clinical research designs, registries, and self-reporting systems. Journal of Clinical Pharmacology. 47:1074-1086.  2007  10.1177/0091270007304776",
97,2007,Diagnostic criteria and adjudication process both determine published event-rates: The ACTION trial experience. Contemporary Clinical Trials. 28:720-729.  2007  10.1016/j.cct.2007.04.001,
98,2007,Health Knowledge About Symptoms of Heart Attack and Stroke in Adult Survivors of Childhood Acute Lymphoblastic Leukemia. Annals of Epidemiology. 17:778-781.  2007  10.1016/j.annepidem.2007.05.004,
99,2006,Baseline characteristics of the randomised cohort from the Look AHEAD (Action for Health in Diabetes) study. Diabetes and Vascular Disease Research. 3:202-215.  2006  10.3132/dvdr.2006.031,
100,2006,Consent for genetics studies among clinical trial participants: Findings from action for health in diabetes (Look AHEAD). Clinical Trials. 3:443-456.  2006  10.1177/1740774506070727,
101,2006,Clinical trial design issues: At least 10 things you should look for in clinical trials. Journal of Clinical Pharmacology. 46:1106-1115.  2006  10.1177/0091270006290336,
102,2006,Metabolic syndrome and growth hormone deficiency in adult survivors of childhood acute lymphoblastic leukemia. Cancer. 107:1303-1312.  2006  10.1002/cncr.22120,
103,2006,Antihypertensive safety and efficacy and physicians and patient satisfaction: Results from a phase 4 practice-based clinical experience trial with diltiazem LA. Advances in Therapy. 23:284-294.  2006  10.1007/BF02850134,
104,2006,Pharmacogenetics of antihypertensive treatment. Vascular Pharmacology. 44:107-118.  2006  10.1016/j.vph.2005.09.010,
105,2006,Cardiovascular events in hypertension trials: A focus on perindopril. Cardiology in Review. 23:44-45.  2006,
106,2005,Is HDL cholesterol an independent cardiovascular disease risk factor?. Cardiology in Review. 22:42-43.  2005,
107,2005,The obesity epidemic: New therapeutic approaches. Cardiology in Review. 22:42-43.  2005,
108,2005,Part 3: Overview of study designs. Cardiology in Review. 22:44-45.  2005,
109,2005,Long-acting diltiazem HCL for the chronotherapeutic treatment of hypertension and chronic stable angina pectoris. Expert Opinion on Pharmacotherapy. 6:765-776.  2005  10.1517/14656566.6.5.765,
110,2005,Essential characteristics of clinical research and strength of evidence. Cardiology in Review. 22:41-43.  2005,
111,2005,Efficacy and safety of a once-daily graded-release diltiazem formulation dosed at bedtime compared to placebo and to morning dosing in chronic stable angina pectoris. American Heart Journal. 149:e1.  2005  10.1016/j.ahj.2004.08.002,
112,2004,"Clinical research: Definitions, ""anatomy and physiology,"" and universal truth. Cardiology in Review. 21:44-47.  2004",
113,2004,"Polypharmacy - The good, the bad, and the ugly. Cardiology in Review. 21:34.  2004",
114,2004,Determinants of radial artery pulse wave analysis in asymptomatic individuals. American Journal of Hypertension. 17:647-653.  2004  10.1016/j.amjhyper.2004.03.671,
115,2003,Revisiting erectile dysfunction in cardiovascular patients. Cardiology in Review. 20:42-43.  2003,
116,2003,Reduced small artery but not large artery elasticity is an independent risk marker for cardiovascular events. American Journal of Hypertension. 16:265-269.  2003  10.1016/S0895-7061(02)03271-5,
117,2003,Diltiazem Hydrochloride: New Technologies and Evolution of Diltiazem  2003  10.1002/clc.4960261605,
118,2003,Efficacy and safety of a once daily graded-release diltiazem formulation in essential hypertension. American Journal of Hypertension. 16:51-58.  2003  10.1016/S0895-7061(02)03153-9,
119,2002,"The effect of vardenafil, a potent and highly selective phosphodiesterase-5 inhibitor for the treatment of erectile dysfunction, on the cardiovascular response to exercise in patients with coronary artery disease. Journal of the American College of Cardiology. 40:2006-2012.  2002  10.1016/S0735-1097(02)02563-9",
120,2002,Hypertension syndrome and cardiovascular events. Sendrom -Istanbul-. 14:38-46.  2002,
121,2002,Effect of doxazosin on arterial elasticity: Functional versus structural changes. Journal of Clinical Pharmacology. 42:1105-1108.  2002  10.1177/009127002401382704,
122,2002,"Extended-release fluvastatin 80 mg shows greater efficacy, with comparable tolerability, versus immediate-release fluvastatin 40 mg for once daily treatment of primary hypercholesterolaemia. British Journal of Cardiology. 9:469-475.  2002",
123,2002,Safety of PDE 5 inhibition in patients with cardiovascular disease. Cardiology in Review. 19:32-33.  2002,
124,2002,SERMs revisited. Cardiology in Review. 19:42.  2002,
125,2001,Arterial compliance abnormalities in isolated systolic hypertension. American Journal of Hypertension. 14:1007-1011.  2001  10.1016/S0895-7061(01)02160-4,
126,2001,"Low-density lipoprotein size, pravastatin treatment, and coronary events  2001  10.1001/jama.286.12.1468",
127,2001,Blood pressure and arterial compliance in young adults: The Minnesota Children's Blood Pressure Study. American Journal of Hypertension. 14:200-205.  2001  10.1016/S0895-7061(00)01262-0,
128,2001,Hypertension syndrome and cardiovascular events: High blood pressure is only one risk factor. Postgraduate Medicine. 110:29-36.  2001  10.1080/00325481.2001.11445493,
129,2001,Safety of combination therapy for treatment of dyslipidemia. Cardiology in Review. 18:37-38.  2001,
130,2001,"Treating hypertension in the elderly - Whom to treat, when, and with what?. Journal of Clinical Hypertension. 3:103-109.  2001  10.1111/j.1524-6175.2001.00446.x",
131,2000,Will angiotensin receptor blockers play a role in heart failure treatment?. Cardiology in Review. 17:36-37.  2000,
132,2000,"On Arterial Physiology, Pathophysiology of Vascular Compliance, and Cardiovascular Disease  2000",
133,2000,Angiotensin converting enzyme inhibitors: Are they preferred first-line therapy?. Current Hypertension Reports. 2:392-397.  2000  10.1007/s11906-000-0043-x,
134,2000,Circadian heart rate response to chronotherapy versus conventional therapy in patients with hypertension and myocardial ischemia  2000  10.1002/clc.4960230711,
135,1999,Circadian Variations and Chronotherapeutic Implications for Cardiovascular Management: A Focus on COER Verapamil  1999,
136,1999,New physiologic therapy for diabetes. Cardiology in Review. 16:10.  1999,
137,1999,Prospects for therapy of nitrate tolerance  1999  10.1016/S0140-6736(98)00373-0,
138,1999,Anti-ischemic effects of Amlodipine in patients with stable angina pectoris and myocardial ischemia during daily life. American Journal of Cardiology. 83:1117-1119.  1999  10.1016/S0002-9149(99)00024-7,
139,1999,"Comparison of controlled-onset, extended-release verapamil with amlodipine and amlodipine plus atenolol on exercise performance and ambulatory ischemia in patients with chronic stable angina pectoris. American Journal of Cardiology. 83:507-514.  1999  10.1016/S0002-9149(98)00904-7",
140,1999,Age-related abnormalities in arterial compliance identified by pressure pulse contour analysis: Aging and arterial compliance. Hypertension. 33:1392-1398.  1999  10.1161/01.HYP.33.6.1392,
141,1998,Hormone replacement therapy: Should it be routine?. Cardiology in Review. 15:19-20.  1998,
142,1998,Clinical trials of herbal supplements to begin. Cardiology in Review. 15:61.  1998,
143,1998,Sildenafil: Possible pitfalls for the heart patient. Cardiology in Review. 15:54.  1998,
144,1998,Novel approaches to heart failure. Cardiology in Review. 15:15-16.  1998,
145,1998,Effect of pravastatin on cardiovascular events in older patients with myocardial infarction and cholesterol levels in the average range: Results of the cholesterol and recurrent events (CARE) trial. Annals of Internal Medicine. 129:681-689.  1998  10.7326/0003-4819-129-9-199811010-00002,
146,1998,Effect of pravastatin on cardiovascular events in women after myocardial infarction: The Cholesterol and Recurrent Events (CARE) trial. Journal of the American College of Cardiology. 32:140-146.  1998  10.1016/S0735-1097(98)00202-2,
147,1998,Additional antianginal and anti-ischemic efficacy of mibefradil in patients concomitantly treated with long-acting nitrates for chronic stable angina pectoris  1998  10.1002/clc.4960210707,
148,1998,Chronotherapeutics in cardiovascular disease. Blood Pressure Monitoring. 3:53-57.  1998,
149,1998,Estrogen/progestin therapy: Putting the HERS results in context. Cardiology in Review. 15:55.  1998,
150,1998,"Hypertension, hypertrophy, hormones, and the heart. American Heart Journal. 135.  1998  10.1053/hj.1998.v135.86973",
151,1998,Single-pill combination therapy. Cardiology in Review. 15:8.  1998,
152,1998,The importance of arterial compliance in cardiovascular drug therapy. Journal of Clinical Pharmacology. 38:202-212.  1998  10.1002/j.1552-4604.1998.tb04417.x,
153,1998,The relevance of T-type calcium antagonists: A profile of mibefradil. Journal of Clinical Pharmacology. 38:659-669.  1998  10.1002/j.1552-4604.1998.tb04804.x,
154,1998,Toward the ideal target goal for lowering cholesterol. Cardiology in Review. 15:43.  1998,
155,1997,Effect of extended-release isosorbide mononitrate one hour after dosing in patients with stable angina pectoris. American Journal of Cardiology. 80:1546-1550.  1997  10.1016/S0002-9149(97)00802-3,
156,1997,Advances in antiplatelet therapy (continued). Cardiology in Review. 14:52.  1997,
157,1997,Beta blocking agents in congestive heart failure. Cardiology in Review. 14:20-21.  1997,
158,1997,New treatment options for diabetes mellitus. Cardiology in Review. 14:17.  1997,
159,1997,Vascular compliance and cardiovascular disease: A risk factor or a marker?. American Journal of Hypertension. 10:1175-1189.  1997  10.1016/S0895-7061(97)00311-7,
160,1997,The time course of left ventricular remodeling after acute myocardial infarction. American Journal of Cardiology. 80:506-507.  1997  10.1016/S0002-9149(97)00403-7,
161,1997,"Antianginal response to once-daily diltiazem CD in patients receiving concomitant β-blockers, long-acting nitrates, or both  1997",
162,1997,"Effects of zatebradine (ULFS 49 CL), a sinus node inhibitor, on heart rate and exercise duration in chronic stable angina pectoris. American Journal of Cardiology. 79:1401-1405.  1997  10.1016/S000-2914(99)X0015-0",
163,1997,Eccentric dosage regimen for isosorbide dinitrate. American Family Physician. 55.  1997,
164,1997,Eccentric dosage regimen for isosorbide dinitrate.. American Family Physician. 55:57-58.  1997,
165,1997,"Safety and efficacy of monotherapy with fantofarone, a novel calcium channel antagonist, in patients with chronic stable angina pectoris. Journal of Clinical Pharmacology. 37:53-57.  1997  10.1177/009127009703700109",
166,1996,Chronobiology and chronotherapeutics. Cardiology in Review. 13:13-17.  1996,
167,1996,Atherosclerosis: Risk factors and the vascular endothelium. American Heart Journal. 131:379-384.  1996  10.1016/S0002-8703(96)90370-1,
168,1996,The efficacy and safety of Pravastatin in patients aged 60 to 85 years with low-density lipoprotein cholesterol > 160 mg/dl. American Journal of Cardiology. 77:83-85.  1996  10.1016/S0002-9149(97)89140-0,
169,1996,The placebo effect in cardiovascular disease. American Heart Journal. 132:1207-1221.  1996  10.1016/S0002-8703(96)90465-2,
170,1995,Nisoldipine coat core as concomitant therapy in chronic stable angina pectoris. American Journal of Cardiology. 75.  1995  10.1016/S0002-9149(99)80451-2,
171,1995,Antianginal and Antiischemic Efficacy of Monotherapy Extended‐Release Nisoldipine (Coat Core) in Chronic Stable Angina. Journal of Clinical Pharmacology. 35:780-784.  1995  10.1002/j.1552-4604.1995.tb04120.x,
172,1995,Reply. American Heart Journal. 129:1223-1224.  1995  10.1016/0002-8703(95)90411-5,
173,1995,The efficacy and safety of once-daily nifedipine administered without food: the coat-core formulation compared with the gastrointestinal therapeutic system formulation in patients with mild-to-moderate hypertension  1995  10.1016/0149-2918(95)80028-X,
174,1995,The efficacy and safety of once-daily nifedipine: the coat-core formulation compared with the gastrointestinal therapeutic system formulation in patients with mild-to-moderate diastolic hypertension  1995  10.1016/0149-2918(95)80003-4,
175,1994,Mononitrates: Defining the ideal long-acting nitrate  1994,
176,1994,Dose-response evaluation of once-daily therapy with a new formulation of diltiazem for stable angina pectoris. American Journal of Cardiology. 74:9-17.  1994  10.1016/0002-9149(94)90483-9,
177,1994,Antianginal and anti-ischemic efficacy of immediate-release nisoldipine in chronic stable angina pectoris. American Journal of Cardiology. 73:1165-1168.  1994  10.1016/0002-9149(94)90175-9,
178,1994,Safety and compatibility of betaxolol hydrochloride combined with diltiazem or nifedipine therapy in stable angina pectoris. American Journal of Cardiology. 73:213-218.  1994  10.1016/0002-9149(94)90221-6,
