,Year,Title,Altmetric
26,2015,Contraception after delivery and short interpregnancy intervals among women in the United States. Obstetrics and Gynecology. 125:1471-1477.  2015  10.1097/AOG.0000000000000841,
27,2015,Women's Experiences Seeking Publicly Funded FamilyPlanning Services in Texas. Perspectives on Sexual and Reproductive Health. 47:63-70.  2015  10.1363/47e2815,
28,2015,The impact of reproductive health legislation on family planning clinic services in Texas. American Journal of Public Health. 105:851-858.  2015  10.2105/AJPH.2014.302515,
29,2015,Comparison of self-rated health among Latina immigrants in a Southern U.S. City and a national sample. American Journal of the Medical Sciences. 350:290-295.  2015  10.1097/MAJ.0000000000000554,
30,2014,Change in abortion services after implementation of a restrictive lawin Texas. Contraception. 90:496-501.  2014  10.1016/j.contraception.2014.07.006,
31,2014,Unmet demand for highly effective postpartum contraception in Texas. Contraception. 90:488-495.  2014  10.1016/j.contraception.2014.06.039,
32,2014,Impact of Alabama's immigration law on access to health care among latina immigrants and children: Implications for national reform. American Journal of Public Health. 104:397-405.  2014  10.2105/AJPH.2013.301560,
33,2014,The public health threat of anti-abortion legislation. Contraception. 89:73-74.  2014  10.1016/j.contraception.2013.10.012,
34,2014,Changes in use of county public health services following implementation of Alabama’s immigration law. Journal of Health Care for the Poor and Underserved. 25:1844-1852.  2014  10.1353/hpu.2014.0194,
35,2014,Reconsidering racial/ethnic differences in sterilization in the United States. Contraception. 89:550-556.  2014  10.1016/j.contraception.2013.11.019,
36,2014,Variation in postpartum contraceptive method use: Results from the Pregnancy Risk Assessment Monitoring System (PRAMS). Contraception. 89:57-62.  2014  10.1016/j.contraception.2013.10.005,
37,2013,Atitudes Surrounding Contraceptive Responsibility: Do Latino Youth Difer from Other Groups?. Journal of Applied Research on Children. 4.  2013,
38,2013,"Hypertension among oral contraceptive users in El Paso, Texas. Journal of Health Care for the Poor and Underserved. 24:1511-1521.  2013  10.1353/hpu.2013.0172",
39,2013,Patterns of contraceptive use among Mexican-origin women. Demographic Research. 28:1199-1212.  2013  10.4054/DemRes.2013.28.41,
40,2013,Knowledge and attitudes about long-acting reversible contraception among Latina women who desire sterilization. Women's Health Issues. 23.  2013  10.1016/j.whi.2013.05.001,
41,2013,Hospital variation in postpartum tubal sterilization rates in California and Texas. Obstetrics and Gynecology. 121:152-158.  2013  10.1097/AOG.0b013e318278f241,
42,2013,"The impact of outmigration of men on fertility and marriage in the migrant-sending states of Mexico, 1995-2000. Population Studies: a journal of demography. 67:83-95.  2013  10.1080/00324728.2012.721518",
43,2012,"Frustrated Demand for Sterilization Among Low-Income Latinas in El Paso, Texas. Perspectives on Sexual and Reproductive Health. 44:228-235.  2012  10.1363/4422812",
44,2012,Reproductive health preventive screening among clinic vs. over-the-counter oral contraceptive users. Contraception. 86:376-382.  2012  10.1016/j.contraception.2012.03.003,
45,2012,Cutting family planning in Texas. New England Journal of Medicine. 367:1179-1181.  2012  10.1056/NEJMp1207920,
46,2012,Contraindications to progestin-only oral contraceptive pills among reproductive-aged women. Contraception. 86:199-203.  2012  10.1016/j.contraception.2012.01.008,
47,2012,"Design and evaluation of a theory-based, culturally relevant outreach model for breast and cervical cancer screening for latina immigrants. Ethnicity and Disease. 22:274-280.  2012",
48,2011,Contraindications to combined oral contraceptives among over-the-counter compared with prescription users.. Obstetrics and Gynecology. 117:558-565.  2011  10.1097/AOG.0b013e31820b0244,
49,2011,Exposure to international migration and its effect on childbearing in Turkey. International Migration Review. 45:123-147.  2011  10.1111/j.1747-7379.2010.00841.x,
50,2010,Clinic versus over-the-counter access to oral contraception: Choices women make along the US-Mexico border. American Journal of Public Health. 100:1130-1136.  2010  10.2105/AJPH.2009.179887,
51,2009,Role exchange in medical interpretation. Journal of Immigrant and Minority Health. 11:482-493.  2009  10.1007/s10903-008-9202-y,
52,2006,Health seeking behavior among pregnant women in rural Haiti. Health Care for Women International. 27:822-838.  2006  10.1080/07399330600880384,
