,Teaching Activities
49,NUR739L - Scholarly Practice Project (Fall Term 2011)  2011
50,NAH686L - Practicum II Adult Nurse Pract (Summer Term 2011)  2011
51,NAH621 - Advanced Adult Nursing I (Spring Term 2011)  2011
52,NUR435 - Nursing of the Adult (Spring Term 2011)  2011
53,NUR435 - Nursing of the Adult (Spring Term 2011)  2011
54,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
55,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
56,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
57,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
58,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
59,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
60,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
61,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
62,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
63,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
64,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
65,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
66,NUR436L - Nurs of the Adult Practicum (Spring Term 2011)  2011
67,NGN692L - Residency: Gero Nurs Pract (Fall Term 2010)  2010
68,NUR435 - Nursing of the Adult (Fall Term 2010)  2010
69,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
70,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
71,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
72,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
73,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
74,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
75,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
76,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
77,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
78,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
79,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
80,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
81,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
82,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
83,NUR436L - Nurs of the Adult Practicum (Fall Term 2010)  2010
84,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
85,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
86,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
87,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
88,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
89,NUR506L - Clinical Pract Adult Patients (Fall Term 2010)  2010
90,NAH686L - Practicum II Adult Nurse Pract (Summer Term 2010)  2010
91,NAH686L - Practicum II Adult Nurse Pract (Summer Term 2010)  2010
92,NAH686L - Practicum II Adult Nurse Pract (Summer Term 2010)  2010
93,NAH621 - Advanced Adult Nursing I (Spring Term 2010)  2010
94,NAH685L - Practicum I Adult Nurse Pract (Spring Term 2010)  2010
95,NUR435 - Nursing of the Adult (Spring Term 2010)  2010
96,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
97,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
98,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
99,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
100,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
101,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
102,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
103,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
104,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
105,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
106,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
107,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
108,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
109,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
110,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
111,NUR436L - Nurs of the Adult Practicum (Spring Term 2010)  2010
112,NGN692L - Residency: Gero Nurs Pract (Fall Term 2009)  2009
113,NUR435 - Nursing of the Adult (Fall Term 2009)  2009
114,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
115,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
116,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
117,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
118,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
119,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
120,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
121,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
122,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
123,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
124,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
125,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
126,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
127,NUR436L - Nurs of the Adult Practicum (Fall Term 2009)  2009
128,NAH622 - Advanced Adult Nursing II (Summer Term 2009)  2009
129,NAH686L - Practicum II Adult Nurse Pract (Summer Term 2009)  2009
130,NFH686L - Prac:Family Nurse Practitioner (Summer Term 2009)  2009
131,NOH622 - Adv Occupational Hlth Nurs II (Summer Term 2009)  2009
132,NAH621 - Advanced Adult Nursing I (Spring Term 2009)  2009
133,NAH685 - Practicum I Adult Nurse Pract (Spring Term 2009)  2009
134,NOH621 - Adv Occupational Health Nurs I (Spring Term 2009)  2009
135,NUR435 - Nursing of the Adult (Spring Term 2009)  2009
136,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
137,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
138,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
139,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
140,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
141,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
142,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
143,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
144,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
145,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
146,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
147,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
148,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
149,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
150,NUR436L - Nurs of the Adult Practicum (Spring Term 2009)  2009
151,NAH692 - Residency:Adult Nurse Pract (Fall Term 2008)  2008
152,NUR356L - Foundations Prof Nur Practicum (Fall Term 2008)  2008
153,NUR505 - Nursing Care of Adults (Fall Term 2008)  2008
154,NUR362 - High Acuity Adult Health Nurs (Summer Term 2008)  2008
155,NUR362 - High Acuity Adult Health Nurs (Spring Term 2008)  2008
156,NUR362 - High Acuity Adult Health Nurs (Fall Term 2007)  2007
