,Year,Title,Altmetric
21,2018,Mindcontrol: A web application for brain segmentation quality control. NeuroImage. 170:365-372.  2018  10.1016/j.neuroimage.2017.03.055,
22,2018,The Relation Between White Matter Microstructure and Network Complexity: Implications for Processing Efficienc  2018  10.1101/299065,
23,2017,Classroom stress promotes motivated forgetting of mathematics knowledge  2017  10.1037/edu0000170,
24,2017,The Effects of Cell Phone Use and Emotion-regulation Style on College Students' Learning  2017  10.1002/acp.3323,
25,2017,Beta-amyloid and Cortical Thickness Reveal Racial Disparities in Preclinical Alzheimer's Disease. NeuroImage: Clinical. 16:659-667.  2017  10.1016/j.nicl.2017.09.014,
26,2016,Discrepancies between fluid and crystallized ability in healthy adults: a behavioral marker of preclinical Alzheimer's disease. Neurobiology of Aging. 46:68-75.  2016  10.1016/j.neurobiolaging.2016.06.011,
27,2016,Corrigendum to: The Busier the Better: Greater busyness is associated with better cognition [(2016). Front. Aging Neurosci. 8:98. doi: 10.3389/fnagi.2016.00098]. Frontiers in Aging Neuroscience. 8.  2016  10.3389/fnagi.2016.00148,
28,2016,Social-Class Differences in Consumer Choices: Working-Class Individuals Are More Sensitive to Choices of Others Than Middle-Class Individuals. Personality and Social Psychology Bulletin. 42:430-443.  2016  10.1177/0146167216634043,
29,2016,Cortical amyloid burden and age moderate hippocampal activity in cognitively-normal adults. NeuroImage: Clinical. 12:78-84.  2016  10.1016/j.nicl.2016.05.013,
30,2016,The busier the better: Greater busyness is associated with better cognition. Frontiers in Aging Neuroscience. 8.  2016  10.3389/fnagi.2016.00098,
31,2015,The Synapse Project: Engagement in mentally challenging activities enhances neural efficiency. Restorative Neurology and Neuroscience. 33:865-882.  2015  10.3233/RNN-150533,
32,2015,Retrieval monitoring is influenced by information value: The interplay between importance and confidence on false memory. Acta Psychologica. 161:7-17.  2015  10.1016/j.actpsy.2015.07.017,
33,2014,Network complexity as a measure of information processing across resting-state networks: Evidence from the Human Connectome Project. Frontiers in Human Neuroscience. 8.  2014  10.3389/fnhum.2014.00409,
34,2014,Memory's aging echo: Age-related decline in neural reactivation of perceptual details during recollection. NeuroImage. 98:346-358.  2014  10.1016/j.neuroimage.2014.05.012,
35,2013,False memory and importance: Can we prioritize encoding without consequence?. Memory and Cognition. 41:1012-1020.  2013  10.3758/s13421-013-0317-6,
36,2013,Impaired retrieval monitoring for past and future autobiographical events in older adults. Psychology and Aging. 28:457-466.  2013  10.1037/a0032732,
37,2013,Age-related differences in prefrontal cortex activity during retrieval monitoring: Testing the compensation and dysfunction accounts. Cerebral Cortex. 23:1049-1060.  2013  10.1093/cercor/bhs064,
38,2013,The Dynamic Aging Mind: Revelations From Functional Neuroimaging Research. Perspectives on Psychological Science. 8:62-67.  2013  10.1177/1745691612469034,
39,2012,"Illusory expectations can affect retrieval-monitoring accuracy. Journal of Experimental Psychology: Learning, Memory, and Cognition. 38:391-404.  2012  10.1037/a0025548",
40,2011,Quality trumps quantity at reducing memory errors: Implications for retrieval monitoring and mirror effects. Journal of Memory and Language. 65:363-377.  2011  10.1016/j.jml.2011.04.008,
41,2011,Age-related positivity effects and autobiographical memory detail: Evidence from a past/future source memory task. Memory. 19:641-652.  2011  10.1080/09658211.2011.595723,
42,2010,Dissociating source memory decisions in the prefrontal cortex: FMRI of diagnostic and disqualifying monitoring. Journal of Cognitive Neuroscience. 22:955-969.  2010  10.1162/jocn.2009.21263,
43,2010,Learning by analogy: Discriminating between potential analogs  2010  10.1016/j.cedpsych.2009.09.001,
44,2010,Separating past and future autobiographical events in memory: Evidence for a reality monitoring asymmetry. Memory and Cognition. 38:3-12.  2010  10.3758/MC.38.1.3,
45,2008,"Autobiographical Elaboration Reduces Memory Distortion: Cognitive Operations and the Distinctiveness Heuristic. Journal of Experimental Psychology: Learning, Memory, and Cognition. 34:1430-1445.  2008  10.1037/a0013013",
