,Year,Title,Altmetric
15,2015,On the design and analysis of next-generation sequencing genotyping for a cohort with haplotype-informative reads. Methods. 79:41-46.  2015  10.1016/j.ymeth.2015.01.016,
16,2015,A genome-wide association study in catfish reveals the presence of functional hubs of related genes within QTLs for columnaris disease resistance. BMC Genomics. 16.  2015  10.1186/s12864-015-1409-4,
17,2015,Cyclosporine-mediated allograft fibrosis is associated with micro-RNA-21 through AKT signaling. Transplant International. 28:232-245.  2015  10.1111/tri.12471,
18,2015,Deep sequencing of RYR3 gene identifies rare and common variants associated with increased carotid intima-media thickness (cIMT) in HIV-infected individuals. Journal of Human Genetics. 60:63-67.  2015  10.1038/jhg.2014.104,
19,2015,Decreased Bioenergetic Health Index in monocytes isolated from the pericardial fluid and blood of post-operative cardiac surgery patients  2015  10.1042/BSR20150161,
20,2015,Lipid changes due to fenofibrate treatment are not associated with changes in DNA methylation patterns in the GOLDN study. Frontiers in Genetics. 6.  2015  10.3389/fgene.2015.00304,
21,2015,PCSK9 variation and association with blood pressure in African Americans: Preliminary findings from the HyperGEN and REGARDS studies. Frontiers in Genetics. 6.  2015  10.3389/fgene.2015.00136,
22,2014,High-density genotyping of immune loci in Kawasaki disease and IVIG treatment response in European-American case-parent trio study. Genes and Immunity. 15:534-542.  2014  10.1038/gene.2014.47,
23,2014,Genome-wide association study identifies multiple susceptibility loci for diffuse large B cell lymphoma. Nature Genetics. 46:1233-1238.  2014  10.1038/ng.3105,
24,2014,PRKCZ methylation is associated with sunlight exposure in a North American but not a Mediterranean population  2014  10.3109/07420528.2014.944266,
25,2014,Epigenome-wide association study of fasting blood lipids in the genetics of lipid-lowering drugs and diet network study. Circulation. 130:565-572.  2014  10.1161/CIRCULATIONAHA.114.009158,
26,2014,Estimating proportions of explained variance: A comparison of whole genome subsets. BMC Proceedings. 8.  2014  10.1186/1753-6561-8-S1-S102,
27,2014,Genomics of post-prandial lipidomic phenotypes in the Genetics of Lipid Lowering Drugs and Diet Network (GOLDN) study. PLoS ONE. 9.  2014  10.1371/journal.pone.0099509,
28,2014,A unified GMDR method for detecting gene-gene interactions in family and unrelated samples with application to nicotine dependence. Human Genetics. 133:139-150.  2014  10.1007/s00439-013-1361-9,
29,2014,"Epigenome-wide association study of fasting measures of glucose, insulin, and homa-ir in the genetics of lipid lowering drugs and diet network study. Diabetes. 63:801-807.  2014  10.2337/db13-1100",
30,2014,Systematic investigation of predicted effect of nonsynonymous SNPs in human prion protein gene: A molecular modeling and molecular dynamics study. Journal of Biomolecular Structure and Dynamics. 32:289-300.  2014  10.1080/07391102.2012.763216,
31,2014,A hidden markov model for haplotype inference for present-absent data of clustered genes using identified haplotypes and haplotype patterns. Frontiers in Genetics. 5.  2014  10.3389/fgene.2014.00267,
32,2014,"Biomedical data integration, modeling, and simulation in the era of big data and translational medicine. BioMed Research International. 2014.  2014  10.1155/2014/731546",
33,2014,Differential gene expression landscape of co-existing cervical pre-cancer lesions using RNA-seq. Frontiers in Oncology. 4.  2014  10.3389/fonc.2014.00339,
34,2014,Genome-wide association study identifies five susceptibility loci for follicular lymphoma outside the HLA region. American Journal of Human Genetics. 95:462-471.  2014  10.1016/j.ajhg.2014.09.004,
35,2014,Methylation at CPT1A locus is associated with lipoprotein subfraction profi les. Journal of Lipid Research. 55:1324-1330.  2014  10.1194/jlr.M048504,
36,2014,RYR3 gene variants in subclinical atherosclerosis among HIV-infected women in the Women's Interagency HIV Study (WIHS). Atherosclerosis. 233:666-672.  2014  10.1016/j.atherosclerosis.2014.01.035,
37,2014,The Bioenergetic Health Index: a new concept in mitochondrial translational research.. Clinical Science. 127:367-373.  2014  10.1042/CS20140101,
38,2013,Haplotype kernel association test as a powerful method to identify chromosomal regions harboring uncommon causal variants. Genetic Epidemiology. 37:560-570.  2013  10.1002/gepi.21740,
39,2013,Pathway-Based Approaches for Sequencing-Based Genome-Wide Association Studies. Genetic Epidemiology. 37:478-494.  2013  10.1002/gepi.21728,
40,2013,Joint haplotype phasing and genotype calling of multiple individuals using haplotype informative reads. Bioinformatics. 29:2427-2434.  2013  10.1093/bioinformatics/btt418,
41,2013,SNPs located at CpG sites modulate genome-epigenome interaction. Epigenetics. 8:802-806.  2013  10.4161/epi.25501,
42,2012,Statistics for next generation sequencing - Meeting report. Frontiers in Genetics. 3.  2012  10.3389/fgene.2012.00128,
43,2012,Whole-exome sequencing and an iPSC-derived cardiomyocyte model provides a powerful platform for gene discovery in left ventricular hypertrophy. Frontiers in Genetics. 3.  2012  10.3389/fgene.2012.00092,
44,2012,Comprehensive comparative analysis and identification of RNA-binding protein domains: Multi-class classification and feature selection. Journal of Theoretical Biology. 312:65-75.  2012  10.1016/j.jtbi.2012.07.013,
45,2012,Haplotype-Based Methods for Detecting Uncommon Causal Variants With Common SNPs. Genetic Epidemiology. 36:572-582.  2012  10.1002/gepi.21650,
46,2012,Detecting transcription of ribosomal protein pseudogenes in diverse human tissues from RNA-seq data. BMC Genomics. 13.  2012  10.1186/1471-2164-13-412,
47,2012,Vitronectin inhibits neutrophil apoptosis through activation of integrin-associated signaling pathways. American Journal of Respiratory Cell and Molecular Biology. 46:790-796.  2012  10.1165/rcmb.2011-0187OC,
48,2012,Genotype calling from next-generation sequencing data using haplotype information of reads. Bioinformatics. 28:938-946.  2012  10.1093/bioinformatics/bts047,
49,2012,Statistical guidance for experimental design and data analysis of mutation detection in rare monogenic Mendelian diseases by exome sequencing. PLoS ONE. 7.  2012  10.1371/journal.pone.0031358,
50,2012,Expression signature of IFN/STAT1 signaling genes predicts poor survival outcome in glioblastoma multiforme in a subtype-specific manner. PLoS ONE. 7.  2012  10.1371/journal.pone.0029653,
51,2011,Hierarchical generalized linear models for multiple groups of rare and common variants: Jointly estimating group and Individual-Variant effects. PLoS Genetics. 7.  2011  10.1371/journal.pgen.1002382,
52,2011,Statistical quantification of methylation levels by next-generation sequencing. PLoS ONE. 6.  2011  10.1371/journal.pone.0021034,
53,2011,Length bias correction for RNA-seq data in gene set analyses. Bioinformatics. 27:662-669.  2011  10.1093/bioinformatics/btr005,
54,2011,Bayesian analysis of rare variants in genetic association studies. Genetic Epidemiology. 35:57-69.  2011  10.1002/gepi.20554,
55,2011,Evaluation of association tests for rare variants using simulated data sets in the Genetic Analysis Workshop 17 data.. BMC Proceedings. 5 Suppl 9:S86.  2011  10.1186/1753-6561-5-S9-S86,
56,2011,"Practical consideration of genotype imputation: Sample size, window size, reference choice, and untyped rate. Statistics and Its Interface. 4:339-352.  2011  10.4310/sii.2011.v4.n3.a8",
57,2010,Recombination-associated sequence homogenization of neighboring Alu elements: Signature of nonallelic gene conversion. Molecular Biology and Evolution. 27:2300-2311.  2010  10.1093/molbev/msq116,
58,2007,Sequence correlation between neighboring Alu instances suggests post-retrotransposition sequence exchange due to Alu gene conversion. Gene. 390:117-121.  2007  10.1016/j.gene.2006.09.030,
59,2007,Correcting base-assignment errors in repeat regions of shotgun assembly. IEEE/ACM Transactions on Computational Biology and Bioinformatics. 4:54-64.  2007  10.1109/TCBB.2007.1005,
60,2006,Representing and comparing protein structures as paths in three-dimensional space. BMC Bioinformatics. 7.  2006  10.1186/1471-2105-7-460,
61,2006,AliWABA: Alignment on the web through an A-Bruijn approach. Nucleic Acids Research. 34.  2006  10.1093/nar/gkl288,
62,2006,Identifying repeat domains in large genomes. Genome Biology. 7.  2006  10.1186/gb-2006-7-1-r7,
63,2006,Identification of highly specific localized sequence motifs in human ribosomal protein gene promoters. Gene. 365:48-56.  2006  10.1016/j.gene.2005.09.033,
64,2004,A novel method for multiple alignment of sequences with repeated and shuffled elements  2004  10.1101/gr.2657504,
65,2002,CLiBE: a database of computed ligand binding energy for ligand–receptor complexes  2002  10.1016/s0097-8485(02)00050-5,
66,2001,Ligand-protein inverse docking and its potential use in the computer search of protein targets of a small molecule  2001  10.1002/1097-0134(20010501)43:2<217::aid-prot1032>3.0.co;2-g,
