,Year,Title,Altmetric
27,1999,Disease-specific and generic health outcomes: A model for the evaluation of long-term intrathecal opioid therapy in noncancer low back pain patients. Clinical Journal of Pain. 15:122-131.  1999  10.1097/00002508-199906000-00009,
28,1999,An intervention to increase physicians' use of adherence-enhancing strategies in managing hypercholesterolemic patients. Academic Medicine. 74:1334-1339.  1999  10.1097/00001888-199912000-00018,
29,1998,Correlates of functional status in older patients with schizophrenia. Psychiatry Research. 80:41-52.  1998  10.1016/S0165-1781(98)00060-2,
30,1998,"Erratum: Symptoms, medication use, and health status following laparoscopic nissen fundoplication (LNF): Empirical validation of cost- effectiveness model assumptions (Medical Decision Making (1997) 17 (532)). Medical Decision Making. 18:162.  1998",
31,1998,Moving behavioral medicine to the front line: A model for the integration of behavioral and medical sciences in primary care. Professional Psychology: Research and Practice. 29:230-236.  1998  10.1037/0735-7028.29.3.230,
32,1998,Using a combined cme course to improve physicians’ skills in eliciting patient adherence. Academic Medicine. 73:609-610.  1998  10.1097/00001888-199805000-00084,
33,1997,One-year follow-up of first onset low back pain. PAIN. 73:213-221.  1997  10.1016/S0304-3959(97)00106-1,
34,1997,Direct assessment of functional status in older patients with schizophrenia. American Journal of Psychiatry. 154:1022-1024.  1997  10.1176/ajp.154.7.1022,
35,1997,Psychological evaluation in spinal cord stimulation therapy. Pain Reviews. 4:189-207.  1997,
36,1997,Rehabilitation psychology in primary care: Preparing for a changing health care environment. Rehabilitation Psychology. 42:325-335.  1997  10.1037/0090-5550.42.4.325,
37,1997,Training Psychologists for a Future in Evolving Health Care Delivery Systems: Building a Better Boulder Model. Journal of Clinical Psychology in Medical Settings. 4:255-267.  1997  10.1023/A:1026217111762,
38,1996,Hypnosis as an Adjunct to Medical Care in the Management of Burger's Disease: A Case Report. American Journal of Clinical Hypnosis. 38:271-276.  1996  10.1080/00029157.1996.10403351,
39,1995,Psychosocial factors discriminate multidimensional clinical groups of chronic low back pain patients. PAIN. 62:349-355.  1995  10.1016/0304-3959(94)00276-K,
40,1993,An empirical evaluation of multidimensional clinical outcome in chronic low back pain patients. PAIN. 55:107-118.  1993  10.1016/0304-3959(93)90190-Z,
41,1993,"Significance, non-significance - who has found significance?. PAIN. 54:231-232.  1993  10.1016/0304-3959(93)90216-C",
42,1992,When a 'significant' correlation and a 'non-significant' correlation are not significantly different. PAIN. 50:129-131.  1992  10.1016/0304-3959(92)90153-3,
