,Year,Title,Altmetric
24,2008,Larvicidal activity of Combretum collinum Fresen against Aedes aegypti. Journal of Vector Borne Diseases. 45:321-324.  2008,
25,2008,"Maternal nutritional status during pregnancy and surma use determine cord lead levels in Karachi, Pakistan. Environmental Research. 108:69-79.  2008  10.1016/j.envres.2008.06.004",
26,2008,Status of children's blood lead levels in Pakistan: Implications for research and policy. Public Health. 122:708-715.  2008  10.1016/j.puhe.2007.08.012,
27,2007,Impact of advanced maternal age on neonatal survival of twin small-for-gestational-age subtypes. Journal of Obstetrics and Gynaecology Research. 33:259-265.  2007  10.1111/j.1447-0756.2007.00521.x,
28,2007,Expansion of HIV/AIDS in China: Lessons from Yunnan Province. Social Science and Medicine. 64:665-675.  2007  10.1016/j.socscimed.2006.09.019,
29,2007,SGA subtypes and mortality risk among singleton births. Early Human Development. 83:99-105.  2007  10.1016/j.earlhumdev.2006.05.008,
30,2007,Syndromic management training for non-formal care providers in Pakistan improves quality of care for sexually transmitted diseases STD care: A randomized clinical trial. Southeast Asian Journal of Tropical Medicine and Public Health. 38:737-748.  2007,
31,2006,Childhood pregnancy (10-14 years old) and risk of stillbirth in singletons and twins. Journal of Pediatrics. 148:522-526.  2006  10.1016/j.jpeds.2005.11.018,
32,2006,"From conflict to collaboration, local political climate accelerates ITREOH's regionalization in South Asia. International Journal of Occupational and Environmental Health. 12:386-391.  2006  10.1179/oeh.2006.12.4.386",
33,2006,Risk of stillbirth following a cesarean delivery: Black-white disparity. Obstetrics and Gynecology. 107:383-390.  2006  10.1097/01.AOG.0000195103.46999.32,
34,2005,Sexually transmitted infections among pregnant women attending antenatal clinics in Mongolia: Potential impact on the Mongolian HIV epidemic. International Journal of STD and AIDS. 16:153-157.  2005  10.1258/0956462053057693,
35,2005,"Stillbirth and infant mortality among Hispanic singletons, twins, and triplets in the United States. Obstetrics and Gynecology. 106:789-796.  2005  10.1097/01.AOG.0000177975.61197.ae",
36,2004,Marginal validity of syndromic management for reproductive tract infections among pregnant women in Jamaica. International Journal of STD and AIDS. 15:371-375.  2004  10.1258/095646204774195209,
37,2004,Early mortality in twin pregnancies complicated by premature rupture of membranes in the United States. Journal of Obstetrics and Gynaecology. 24:233-238.  2004  10.1080/01443610410001660689,
38,2004,Premature rupture of membranes and early mortality among triplets in the United States  2004  10.1016/S0301-2115(03)00316-6,
39,2001,Missing HIV kits in Pakistan [2] (multiple letters)  2001  10.1016/s0140-6736(01)06051-2,
40,2000,Vaginal infections in pregnant women in Jamaica: Prevalence and risk factors. International Journal of STD and AIDS. 11:516-520.  2000  10.1258/0956462001916425,
41,2000,Behavioural and biomedical risk factors for the transmission of HIV/AIDS in Bangladesh (multiple letters). International Journal of STD and AIDS. 11:133-134.  2000  10.1177/095646240001100216,
42,1999,An update on the prevalence of HIV/AIDS in Bangladesh. Southeast Asian Journal of Tropical Medicine and Public Health. 30:246-250.  1999,
