,Year,Title,Altmetric
40,2016,Nitrite reductase is critical for Pseudomonas aeruginosa survival during co-infection with the oral commensal Streptococcus parasanguinis. Microbiology. 162:376-383.  2016  10.1099/mic.0.000226,
41,2016,Structural basis for receptor recognition and pore formation of a zebrafish aerolysin-like protein. EMBO Reports. 17:235-248.  2016  10.15252/embr.201540851,
42,2016,Biomimetic microenvironments for regenerative endodontics. Biomaterials Research. 20.  2016  10.1186/s40824-016-0061-7,
43,2016,Hydroxychalcone inhibitors of Streptococcus mutans glucosyl transferases and biofilms as potential anticaries agents. Bioorganic and Medicinal Chemistry Letters. 26:3508-3513.  2016  10.1016/j.bmcl.2016.06.033,
44,2016,Insights into bacterial protein glycosylation in human microbiota  2016  10.1007/s11427-015-4980-7,
45,2016,TLR4 regulates Pulmonary vascular homeostasis and remodeling via redox signaling  2016  10.2741/4396,
46,2015,A new small molecule inhibits Streptococcus mutans biofilms in vitro and in vivo  2015  10.1111/jam.12940,
47,2015,Tribute  2015  10.1111/omi.12105,
48,2015,New small-molecule inhibitors of dihydrofolate reductase inhibit Streptococcus mutans. International Journal of Antimicrobial Agents. 46:174-182.  2015  10.1016/j.ijantimicag.2015.03.015,
49,2015,Glycosyltransferase-mediated sweet modification in oral streptococci. Journal of Dental Research. 94:659-665.  2015  10.1177/0022034515574865,
50,2015,NMR assignment of the amylase-binding protein A from Streptococcus parasanguinis. Biomolecular NMR Assignments. 9:173-175.  2015  10.1007/s12104-014-9568-9,
51,2015,Inhibition of FOXO1/3 promotes vascular calcification  2015  10.1161/ATVBAHA.114.304786,
52,2015,A conserved domain is crucial for acceptor substrate binding in a family of glucosyltransferases. Journal of Bacteriology. 197:510-517.  2015  10.1128/JB.02267-14,
53,2015,Evaluation of ciprofloxacin and metronidazole encapsulated biomimetic nanomatrix gel on Enterococcus faecalis and Treponema denticola. Biomaterials Research. 19.  2015  10.1186/s40824-015-0032-4,
54,2015,Kanamycin resistance cassette for genetic manipulation of Treponema denticola. Applied and Environmental Microbiology. 81:4329-4338.  2015  10.1128/AEM.00478-15,
55,2015,Oral streptococci and nitrite-mediated interference of Pseudomonas aeruginosa. Infection and Immunity. 83:101-107.  2015  10.1128/IAI.02396-14,
56,2014,Disruption of heterotypic community development by Porphyromonas gingivalis with small molecule inhibitors  2014  10.1111/omi.12060,
57,2014,Antibacterial and antibiofilm activities of makaluvamine analogs. Microorganisms. 2:128-139.  2014  10.3390/microorganisms2030128,
58,2014,"Structure of a novel O-linked N-acetyl-D-glucosamine (O-GlcNAc) transferase, GtfA, reveals insights into the glycosylation of pneumococcal serine-rich repeat adhesins. Journal of Biological Chemistry. 289:20898-20907.  2014  10.1074/jbc.M114.581934",
59,2014,The highly conserved domain of unknown function 1792 has a distinct glycosyltransferase fold. Nature Communications. 5.  2014  10.1038/ncomms5339,
60,2014,Activation of AKT by O-linked N-Acetylglucosamine induces vascular calcification in diabetes mellitus. Circulation Research. 114:1094-1102.  2014  10.1161/CIRCRESAHA.114.302968,
61,2013,Gap2 promotes the formation of a stable protein complex required for mature Fap1 biogenesis. Journal of Bacteriology. 195:2166-2176.  2013  10.1128/JB.02255-12,
62,2013,Preliminary X-ray crystallographic studies of an N-terminal domain of unknown function from a putative glycosyltransferase from Streptococcus parasanguinis  2013  10.1107/S1744309113007161,
63,2013,Structural and biochemical analysis of a bacterial glycosyltransferase. Methods in Molecular Biology. 1022:29-39.  2013  10.1007/978-1-62703-465-4_3,
64,2012,Serum response factor regulates bone formation via IGF-1 and Runx2 signals. Journal of Bone and Mineral Research. 27:1659-1668.  2012  10.1002/jbmr.1607,
65,2012,Gap1 functions as a molecular chaperone to stabilize its interactive partner Gap3 during biogenesis of serine-rich repeat bacterial adhesin  2012  10.1111/j.1365-2958.2012.07970.x,
66,2012,Structural insight into the role of Streptococcus parasanguinis Fap1 within oral biofilm formation. Biochemical and Biophysical Research Communications. 417:421-426.  2012  10.1016/j.bbrc.2011.11.131,
67,2011,Canonical SecA associates with an accessory secretory protein complex involved in biogenesis of a Streptococcal serine-rich repeat glycoprotein. Journal of Bacteriology. 193:6560-6566.  2011  10.1128/JB.05668-11,
68,2011,A molecular chaperone mediates a two-protein enzyme complex and glycosylation of serine-rich streptococcal adhesins. Journal of Biological Chemistry. 286:34923-34931.  2011  10.1074/jbc.M111.239350,
69,2011,New cell surface protein involved in biofilm formation by Streptococcus parasanguinis. Infection and Immunity. 79:3239-3248.  2011  10.1128/IAI.00029-11,
70,2011,Structural and functional analysis of a new subfamily of glycosyltransferases required for glycosylation of serine-rich streptococcal adhesins. Journal of Biological Chemistry. 286:27048-27057.  2011  10.1074/jbc.M110.208629,
71,2011,Calmodulin mediates Fas-induced FADD-independent survival signaling in pancreatic cancer cells via activation of Src-Extracellular Signal-regulated Kinase (ERK). Journal of Biological Chemistry. 286:24776-24784.  2011  10.1074/jbc.M110.202804,
72,2011,A new small molecule specifically inhibits the cariogenic bacterium Streptococcus mutans in multispecies biofilms. Antimicrobial Agents and Chemotherapy. 55:2679-2687.  2011  10.1128/AAC.01496-10,
73,2010,Purification and characterization of an active N- Acetylglucosaminyltransferase enzyme complex from streptococci. Applied and Environmental Microbiology. 76:7966-7971.  2010  10.1128/AEM.01434-10,
74,2010,RANKL up-regulates brain-type creatine kinase via poly(ADP-ribose) polymerase-1 during osteoclastogenesis. Journal of Biological Chemistry. 285:36315-36321.  2010  10.1074/jbc.M110.157743,
75,2010,Structural insights into serine-rich fimbriae from gram-positive bacteria. Journal of Biological Chemistry. 285:32446-32457.  2010  10.1074/jbc.M110.128165,
76,2010,A novel glucosyltransferase is required for glycosylation of a serine-rich adhesin and biofilm formation by Streptococcus parasanguinis. Journal of Biological Chemistry. 285:12140-12148.  2010  10.1074/jbc.M109.066928,
77,2009,Study on Fapl glycosylation and maturation regulating by ORF3 coded by fap1-orf4 gene locus of Streptococcus parasanguis  2009  10.3760/cma.j.issn.0254-5101.2009.05.018,
78,2009,Comprehensive evaluation of Streptococcus sanguinis cell wall-anchored proteins in early infective endocarditis. Infection and Immunity. 77:4966-4975.  2009  10.1128/IAI.00760-09,
79,2009,Glycosylation and biogenesis of a family of serine-rich bacterial adhesins. Microbiology. 155:317-327.  2009  10.1099/mic.0.025221-0,
80,2008,A conserved C-terminal 13-amino-acid motif of Gap1 Is Required for Gap1 Function and Necessary for the Biogenesis of a Serine-Rich Glycoprotein of Streptococcus parasanguinis. Infection and Immunity. 76:5624-5631.  2008  10.1128/IAI.00534-08,
81,2008,A conserved domain of previously unknown function in Gap1 mediates protein-protein interaction and is required for biogenesis of a serine-rich streptococcal adhesin  2008  10.1111/j.1365-2958.2008.06456.x,
82,2008,Study on function and interaction of GTF and ORF4 coded by fap1-orf4 gene locus of Streptococcus parasanguis  2008,
83,2008,Phospholipase Cγ2 mediates RANKL-stimulated lymph node organogenesis and osteoclastogenesis. Journal of Biological Chemistry. 283:29593-29601.  2008  10.1074/jbc.M802493200,
84,2008,"Identification of critical residues in Gap3 of Streptococcus parasanguinis involved in Fap1 glycosylation, fimbrial formation and in vitro adhesion. BMC Microbiology. 8.  2008  10.1186/1471-2180-8-52",
85,2008,The utility of affinity-tags for detection of a streptococcal protein from a variety of streptococcal species. Journal of Microbiological Methods. 72:249-256.  2008  10.1016/j.mimet.2007.12.002,
86,2008,Interaction between two putative glycosyltransferases is required for glycosylation of a serine-rich streptococcal adhesin. Journal of Bacteriology. 190:1256-1266.  2008  10.1128/JB.01078-07,
87,2008,"Role of gap3 in Fap1 glycosylation, stability, in vitro adhesion, and fimbrial and biofilm formation of Streptococcus parasanguinis  2008  10.1111/j.1399-302X.2007.00401.x",
88,2007,"Differential roles of individual domains in selection of secretion route of a Streptococcus parasanguinis serine-rich adhesin, Fap1. Journal of Bacteriology. 189:7610-7617.  2007  10.1128/JB.00748-07",
89,2007,"The glycan moieties and the N-terminal polypeptide backbone of a fimbria-associated adhesin, Fap1, play distinct roles in the biofilm development of Streptococcus parasanguinis. Infection and Immunity. 75:2181-2188.  2007  10.1128/IAI.01544-06",
90,2007,Two gene determinants are differentially involved in the biogenesis of Fap1 precursors in Streptococcus parasanguis. Journal of Bacteriology. 189:1390-1398.  2007  10.1128/JB.00836-06,
91,2006,"SecA2 is distinct from SecA in immunogenic specificity, subcellular distribution and requirement for membrane anchoring in Streptococcus parasanguis. FEMS Microbiology Letters. 264:174-181.  2006  10.1111/j.1574-6968.2006.00455.x",
92,2006,Inactivation of DNA adenine methyltransferase alters virulence factors in Actinobacillus actinomycetemcomitans  2006  10.1111/j.1399-302X.2006.00284.x,
93,2005,A serine-rich glycoprotein of Streptococcus sanguis mediates adhesion to platelets via GPIb. British Journal of Haematology. 129:101-109.  2005  10.1111/j.1365-2141.2005.05421.x,
94,2004,Investigating the role of secA2 in secretion and glycosylation of a fimbrial adhesin in Streptococcus parasanguis FW213  2004  10.1111/j.1365-2958.2004.04116.x,
95,2002,Construction of a novel transposon mutagenesis system useful in the isolation of streptococcus parasanguis mutants defective in Fap1 glycosylation. Infection and Immunity. 70:6534-6540.  2002  10.1128/IAI.70.12.6534-6540.2002,
96,2002,The Fap1 fimbrial adhesin is a glycoprotein: Antibodies specific for the glycan moiety block the adhesion of Streptococcus parasanguis in an in vitro tooth model  2002  10.1046/j.1365-2958.2002.02725.x,
97,2002,Peptide methionine sulfoxide reductase (MsrA) is not a major virulence determinant for the oral pathogen Actinobacillus actinomycetemcomitans. Microbiology. 148:3695-3703.  2002  10.1099/00221287-148-11-3695,
98,2001,Molecular strategies for fimbrial expression and assembly. Journal of Dental Research. 12:101-115.  2001  10.1177/10454411010120020101,
99,1999,"Identification of dipeptide repeats and a cell wall sorting signal in the fimbriae-associated adhesin, Fap1, of Streptococcus parasanguis  1999  10.1046/j.1365-2958.1999.01670.x",
100,1998,"Isolation and characterization of Fap1, a fimbriae-associated adhesin of Streptococcus parasanguis FW213  1998  10.1046/j.1365-2958.1998.00805.x",
