,Year,Title,Altmetric
30,2014,"The glycolytic enzyme, GPI, is a functionally conserved modifier of dopaminergic neurodegeneration in Parkinson's models. Cell Metabolism. 20:145-157.  2014  10.1016/j.cmet.2014.04.017",
31,2014,Clioquinol promotes the degradation of metal-dependent amyloid-ß (Aß) oligomers to restore endocytosis and ameliorate Aß toxicity  2014  10.1073/pnas.1402228111,
32,2014,"The effects of pdr1, djr1.1 and pink1 loss in manganese-induced toxicity and the role of α-synuclein in C. elegans  2014  10.1039/c3mt00325f",
33,2014,TorsinA rescues ER-associated stress and locomotive defects in C. elegans models of ALS  2014  10.1242/dmm.013615,
34,2014,Protective Role of DNJ-27/ERdj5 in Caenorhabditis elegans models of human neurodegenerative diseases. Antioxidants and Redox Signaling. 20:217-235.  2014  10.1089/ars.2012.5051,
35,2014,"Mitochondrial dysfunction, oxidative stress, and neurodegeneration elicited by a bacterial metabolite in a C. elegans Parkinson's model. Cell Death and Disease. 5.  2014  10.1038/cddis.2013.513",
36,2014,Potentiated Hsp104 variants antagonize diverse proteotoxic misfolding events. Cell. 156:170-182.  2014  10.1016/j.cell.2013.11.047,
37,2013,Lysosomal impairment in Parkinson's disease. Movement Disorders. 28:725-732.  2013  10.1002/mds.25462,
38,2013,Valproic acid ameliorates C. elegans dopaminergic neurodegeneration with implications for ERK-MAPK signaling. Neuroscience Letters. 541:116-119.  2013  10.1016/j.neulet.2013.02.026,
39,2013,Invertebrate models of dystonia. Current Neuropharmacology. 11:16-29.  2013  10.2174/157015913804999504,
40,2013,"Yeast reveal a ""druggable"" Rsp5/Nedd4 network that ameliorates α-Synuclein toxicity in neurons. Science. 342:979-983.  2013  10.1126/science.1245321",
41,2012,Identification of novel ATP13A2 interactors and their role in α-synuclein misfolding and toxicity. Human Molecular Genetics. 21:3785-3794.  2012  10.1093/hmg/dds206,
42,2012,A Predictable Worm: Application of Caenorhabditis elegans for Mechanistic Investigation of Movement Disorders. Neurotherapeutics. 9:393-404.  2012  10.1007/s13311-012-0109-x,
43,2012,"The early-onset torsion dystonia-associated protein, torsinA, is a homeostatic regulator of endoplasmic reticulum stress response. Human Molecular Genetics. 21:1201.  2012  10.1093/hmg/ddr571",
44,2012,Functional analysis of VPS41-mediated neuroprotection in Caenorhabditis elegans and mammalian models of Parkinson's disease  2012  10.1523/JNEUROSCI.2606-11.2012,
45,2012,"Different 8-hydroxyquinolines protect models of TDP-43 protein, α-synuclein, and polyglutamine proteotoxicity through distinct mechanisms. Journal of Biological Chemistry. 287:4107-4120.  2012  10.1074/jbc.M111.308668",
46,2011,"Functional links between Aβ toxicity, endocytic trafficking, and Alzheimer's disease risk factors in yeast. Science. 334:1241-1245.  2011  10.1126/science.1213210",
47,2011,Methodological strategies to evaluate functional effectors related to parkinson's disease through application of caenorhabditis elegans models. Neuromethods. 61:31-53.  2011  10.1007/978-1-61779-298-4_3,
48,2011,Modeling dopamine neuron degeneration in caenorhabditis elegans. Methods in Molecular Biology. 793:129-148.  2011  10.1007/978-1-61779-328-8_9,
49,2011,Inhibitors of LRRK2 kinase attenuate neurodegeneration and Parkinson-like phenotypes in Caenorhabditis elegans and Drosophila Parkinson's disease models. Human Molecular Genetics. 20:3933-3942.  2011  10.1093/hmg/ddr312,
50,2011,TorsinA participates in endoplasmic reticulum-associated degradation. Nature Communications. 2.  2011  10.1038/ncomms1383,
51,2011,Gaucher disease glucocerebrosidase and α-synuclein form a bidirectional pathogenic loop in synucleinopathies. Cell. 146:37-52.  2011  10.1016/j.cell.2011.06.001,
52,2011,Cell culture to investigate neurotoxicity and neurodegeneration utilizing Caenorhabditis elegans. Neuromethods. 56:129-143.  2011  10.1007/978-1-61779-077-5_6,
53,2011,Caenorhabditis elegans as a model system for identifying effectors of α-synuclein misfolding and dopaminergic cell death associated with Parkinson's disease. Methods. 53:220-225.  2011  10.1016/j.ymeth.2010.12.036,
54,2010,"The early-onset torsion dystonia-associated protein, torsinA, displays molecular chaperone activity in vitro. Cell Stress and Chaperones. 15:605-617.  2010  10.1007/s12192-010-0173-2",
55,2010,Disinfecting dystonia? Drug discovery using worms identifies an antibiotic as a neuroprotective lead molecule for movement disorders. Future Neurology. 5:473-476.  2010  10.2217/fnl.10.34,
56,2010,"The early-onset torsion dystonia-associated protein, torsinA, is a homeostatic regulator of endoplasmic reticulum stress response. Human Molecular Genetics. 19:3502-3515.  2010  10.1093/hmg/ddq266",
57,2010,C. elegans as a model organism to investigate molecular pathways involved with Parkinson's disease. Developmental Dynamics. 239:1282-1295.  2010  10.1002/dvdy.22231,
58,2010,Chemical enhancement of torsinA function in cell and animal models of torsion dystonia  2010  10.1242/dmm.003715,
59,2010,Compounds from an unbiased chemical screen reverse both ER-to-Golgi trafficking defects and mitochondrial dysfunction in Parkinson's disease models  2010  10.1242/dmm.004267,
60,2010,"VPS41, a protein involved in lysosomal trafficking, is protective in Caenorhabditis elegans and mammalian cellular models of Parkinson's disease. Neurobiology of Disease. 37:330-338.  2010  10.1016/j.nbd.2009.10.011",
61,2010,Differential neuroprotective effects of 14-3-3 proteins in models of Parkinson's disease. Cell Death and Disease. 1.  2010  10.1038/cddis.2009.4,
62,2010,Low-dose bafilomycin attenuates neuronal cell death associated with autophagy-lysosome pathway dysfunction. Journal of Neurochemistry. 114:1193-1204.  2010  10.1111/j.1471-4159.2010.06838.x,
63,2009,Pharmacogenetic analysis reveals a post-developmental role for Rac GTPases in Caenorhabditis elegans GABAergic neurotransmission  2009  10.1534/genetics.109.106880,
64,2009,Investigating bacterial sources of toxicity as an environmental contributor to dopaminergic neurodegeneration. PLoS ONE. 4.  2009  10.1371/journal.pone.0007227,
65,2009,α-Synuclein is part of a diverse and highly conserved interaction network that includes PARK9 and manganese toxicity. Nature Genetics. 41:308-315.  2009  10.1038/ng.300,
66,2009,Rapid selection of cyclic peptides that reduce α-synuclein toxicity in yeast and animal models. Nature Chemical Biology. 5:655-663.  2009  10.1038/nchembio.193,
67,2009,"The microtubule-associated protein, NUD-1, exhibits chaperone activity in vitro. Cell Stress and Chaperones. 14:95-103.  2009  10.1007/s12192-008-0061-1",
68,2008,Traversing a wormhole to combat Parkinson's disease  2008  10.1242/dmm.000257,
69,2008,Acetaminophen attenuates dopamine neuron degeneration in animal models of Parkinson's disease. Neuroscience Letters. 439:129-133.  2008  10.1016/j.neulet.2008.05.003,
70,2008,Hypothesis-based RNAi screening identifies neuroprotective genes in a Parkinson's disease model  2008  10.1073/pnas.0711018105,
71,2008,The Parkinson's disease protein α-synuclein disrupts cellular Rab homeostasis  2008  10.1073/pnas.0710685105,
72,2008,Animal models for drug discovery in dystonia. Expert Opinion on Drug Discovery. 3:83-97.  2008  10.1517/17460441.3.1.83,
73,2008,Application of a C. elegans dopamine neuron degeneration assay for the validation of potential parkinson's disease genes. Journal of Visualized Experiments. 2008  10.3791/835,
74,2008,Generation of stable transgenic C. elegans using microinjection. Journal of Visualized Experiments. 2008  10.3791/833,
75,2008,Lysosomal enzyme cathepsin D protects against alpha-synuclein aggregation and toxicity.. Molecular Brain. 1:17.  2008  10.1186/1756-6606-1-17,
76,2008,Paradigms for pharmacological characterization of C. elegans synaptic transmission mutants. Journal of Visualized Experiments. 2008  10.3791/837,
77,2007,Ubiquitin conjugating enzymes participate in polyglutamine protein aggregation. BMC Cell Biology. 8.  2007  10.1186/1471-2121-8-32,
78,2006,Genetic interactions among cortical malformation genes that influence susceptibility to convulsions in C. elegans. Brain Research. 1120:23-34.  2006  10.1016/j.brainres.2006.08.067,
79,2006,"Deletion of the ubiquitin ligase CHIP leads to the accumulation, but not the aggregation, of both endogenous phospho- and caspase-3-cleaved tau species  2006  10.1523/JNEUROSCI.0746-06.2006",
80,2006,α-synuclein blocks ER-Golgi traffic and Rab1 rescues neuron loss in Parkinson's models. Science. 313:324-328.  2006  10.1126/science.1129462,
81,2005,Torsin-mediated protection from cellular stress in the dopaminergic neurons of Caenorhabditis elegans  2005  10.1523/JNEUROSCI.5157-04.2005,
82,2004,MEC-2 is recruited to the putative mechanosensory complex in C. elegans touch receptor neurons through its stomatin-like domain. Current Biology. 14:1888-1896.  2004  10.1016/j.cub.2004.10.030,
83,2004,Epileptic-like convulsions associated with LIS-1 in the cytoskeletal control of neurotransmitter signaling in Caenorhabditis elegans. Human Molecular Genetics. 13:2043-2059.  2004  10.1093/hmg/ddh209,
84,2004,An animal model to discern torsin function: suppression of protein aggregation in C. elegans.  2004,
85,2004,Using Caenorhabditis elegans to probe toxicity of 1-alkyl-3-methylimidazolium chloride based ionic liquids. Chemical Communications. 4:668-669.  2004  10.1039/b316491h,
86,2003,"Role of NudC, a dynein-associated nuclear movement protein, in mitosis and cytokinesis. Journal of Cell Science. 116:1991-2003.  2003  10.1242/jcs.00412",
87,2003,Suppression of polyglutamine-induced protein aggregation in Caenorhabditis elegans by torsin proteins. Human Molecular Genetics. 12:307-319.  2003  10.1093/hmg/ddg027,
88,2001,Evolutionarily conserved nuclear migration genes required for early embryonic development in Caenorhabditis elegans  2001  10.1007/s004270100176,
89,1996,Genetic interactions affecting touch sensitivity in Caenorhabditis elegans  1996  10.1073/pnas.93.13.6577,
90,1995,Fungal lipopeptide mating pheromones: A model system for the study of protein prenylation. Microbiological reviews. 59:406-422.  1995  10.1128/mmbr.59.3.406-422.1995,
91,1994,Consequences of altered isoprenylation targets on a-factor export and bioactivity  1994  10.1073/pnas.91.4.1275,
92,1994,Candida albicans gene encoding resistance to benomyl and methotrexate is a multidrug resistance gene. Antimicrobial Agents and Chemotherapy. 38:648-652.  1994  10.1128/AAC.38.4.648,
93,1994,Molecular determinants of bioactivity of the Saccharomyces cerevisiae lipopeptide mating pheromone. Journal of Biological Chemistry. 269:19817-19825.  1994,
94,1993,Identification of a hyperactive mating pheromone of Saccharomyces cerevisiae. Biochemical and Biophysical Research Communications. 197:1173-1178.  1993  10.1006/bbrc.1993.2600,
95,1991,Significance of C-terminal cysteine modifications to the biological activity of the Saccharomyces cerevisiae a-factor mating pheromone. Molecular and Cellular Biology. 11:3603-3612.  1991  10.1128/MCB.11.7.3603,
96,1990,Total in vitro maturation of the Saccharomyces cerevisiae a-factor lipopeptide mating pheromone. Biochemical and Biophysical Research Communications. 172:1310-1316.  1990  10.1016/0006-291X(90)91592-G,
97,1990,"Purification, properties, and titer of a hemolymph trophic factor in larvae and pupae of Manduca sexta. Insect biochemistry. 20:65-72.  1990  10.1016/0020-1790(90)90021-L",
98,1989,Total synthesis of the lipopeptide a-mating factor ofSaccharomyces cerevisiae. Biochemical and Biophysical Research Communications. 162:253-257.  1989  10.1016/0006-291X(89)91989-X,
