,Year,Title,Altmetric
11,2019,A Study to Assess the Feasibility of Implementing a Web-Based Decision Aid for Birth after Cesarean to Increase Opportunities for Shared Decision Making in Ethnically Diverse Settings  2019  10.1111/jmwh.12908,
12,2018,"Development of a ""Patient Rights"" subscale to measure informed decision-making within the Dyadic Decisional Conflict Scale for Obstetric Care. Journal of Nursing Measurement. 26:523-543.  2018  10.1891/1061-3749.26.3.523",
13,2018,A Descriptive Study of Musculoskeletal Injuries in Long-Haul Truck Drivers: A NIOSH National Survey. Workplace Health and Safety. 66:475-481.  2018  10.1177/2165079917750935,
14,2018,Debunking superstition: Analyzing the cloud phenomenon in apheresis—Results of a 35-month study. Journal of Clinical Apheresis. 33:616-618.  2018  10.1002/jca.21650,
15,2018,RFID Tag Performance: Linking the Laboratory to the Field through Unsupervised Learning. Production and Operations Management. 27:1834-1848.  2018  10.1111/poms.12785,
16,2018,Do we have enough evidence for recommending therapeutic plasma exchange for patients with natalizumab-associated progressive multifocal leukoencephalopathy?. Journal of Clinical Apheresis. 33:452-453.  2018  10.1002/jca.21617,
17,2018,Relationships between Army nursing practice environments and patient outcomes. Research in Nursing and Health. 41:131-144.  2018  10.1002/nur.21855,
18,2018,Discovering relationships between the military nursing practice environment and patient outcomes. Research in Nursing and Health. 2018,
19,2018,Telehealth intervention for Latina breast cancer survivors: A pilot. Women's Health. 14.  2018  10.1177/1745506518778721,
20,2017,A program evaluation of the Patient CaringTouch System: A pre- and postimplementation assessment. Nursing Outlook. 65:S109-S119.  2017  10.1016/j.outlook.2017.06.011,
21,2017,Adaptation of the Practice Environment Scale for military nurses: a psychometric analysis. Journal of Advanced Nursing. 73:2219-2236.  2017  10.1111/jan.13276,
22,2017,The Practice Environment Scale of the Nursing Work Index: An updated review and recommendations for use. International Journal of Nursing Studies. 74:76-84.  2017  10.1016/j.ijnurstu.2017.06.003,
23,2017,“Black cloud” vs. “white cloud” physicians – Myth or reality in apheresis medicine?. Journal of Clinical Apheresis. 32:235-239.  2017  10.1002/jca.21503,
24,2017,Association of Temporal Variations in Staffing With Hospital-Acquired Pressure Injury in Military Hospitals. Research in Nursing and Health. 40:111-119.  2017  10.1002/nur.21781,
25,2017,A program evaluation of the Patient Caring Touch System (PCTS): A pre and post implementation assessment. Nursing Outlook. 2017,
26,2017,Peri-muscular adipose tissue may play a unique role in determining insulin sensitivity/resistance in women with polycystic ovary syndrome. Human Reproduction. 32:185-192.  2017  10.1093/humrep/dew279,
27,2017,Plasma ADAMTS13 activity and von Willebrand factor antigen and activity in patients with subarachnoid haemorrhage. Thrombosis and Haemostasis. 117:691-699.  2017  10.1160/TH16-11-0834,
28,2017,The Practice Environment Scale of the Nursing Work Index: An updated review and recommendations for use. International Journal of Nursing Studies. 2017,
29,2016,Comparison of the Lunar Prodigy and iDXA Dual-Energy X-ray Absorptiometers for Assessing Total and Regional Body Composition. Journal of Clinical Densitometry. 19:290-297.  2016  10.1016/j.jocd.2015.06.003,
30,2016,Comparison of the Lunar Prodigy and iDXA Dual-Energy X-ray Absorptiometers for Assessing Total and Regional Body Composition.. Journal of Clinical Densitometry. 19:290-297.  2016  10.1016/j.jocd.2015.06.003,
31,2016,The importance of prediction model validation and assessment in obesity and nutrition research. International Journal of Obesity. 40:887-894.  2016  10.1038/ijo.2015.214,
32,2016,The nature of innovation in emerging industries in China: an exploratory study. Journal of Technology Transfer. 41:451-468.  2016  10.1007/s10961-014-9390-7,
33,2016,Associations between advanced cancer patients' survival and family caregiver presence and burden. Cancer Medicine. 5:853-862.  2016  10.1002/cam4.653,
34,2016,Comparing Data Mining Models in Academic Analytics. International Journal of Knowledge-Based Organizations (IJKBO). 6:38-54.  2016,
35,2016,Adaption of the Practice Environment Scale for Military Nurses. Journal of Advanced Nursing. 2016,
36,2016,Associations Between Presence and Burden of Family Caregivers and Advanced Cancer Patients Survival. Cancer Medicine. 2016,
37,2016,Associations of Hospital Acquired Pressure Ulcers with Temporal Variations in Staffing. Research in Nursing and Health. 2016,
38,2016,Fertility and Reproductive Health Implications of Targeted Therapeutics for Cystic Fibrosis. Reproductive System & Sexual Disorders: Current Research. 2016,
39,2016,Predictors for in-Hospital Mortality in Patients with Autoimmune Thrombotic Thrombocytopenia Purpura (TTP): A Single Center Experience. Blood. 2016,
40,2016,Secondary Data Analysis of Survey Responses: Using a Step-by-Step Guide. Sage Publications. 2016,
41,2015,Applying item response theory models to evaluate the nurse practice environment survey (PES) instrument in military hospitals. Journal of Nursing Measurement. 2015,
42,2015,"Exploring student characteristics of retention that lead to graduation in higher education using data mining models. Journal of College Student Retention: Research, Theory and Practice. 16:563-591.  2015  10.2190/CS.16.4.e",
43,2015,Building a unit-level mentored program to sustain a culture of inquiry for evidence-based practice. Clinical Nurse Specialist. 29:329-337.  2015  10.1097/NUR.0000000000000161,
44,2015,Exploring factors associated with pressure ulcers: A data mining approach. International Journal of Nursing Studies. 52:102-111.  2015  10.1016/j.ijnurstu.2014.08.002,
45,2015,Exploring significant student characteristics influencing graduation in higher education using data mining techniques.. Journal of College Student Retention. 2015,
46,2015,Predicting pressure ulcers using data mining techniques. International Journal of Nursing Studies. 2015,
47,2015,The Association Between Family Caregiver Burden and the Survival of Advanced Cancer Patients. PSYCHO-ONCOLOGY. 2015,
48,2014,"F1000Prime Recommendation of [Einav L, Levin J. Economics in the age of big data.. In F1000Prime. 2014",
49,2014,"F1000Prime Recommendation of [Lee BJ, Kim JY.Predicting visceral obesity based on facial characteristics. BMC Complementary and Alternative Medicine.]. In F100Prime. 2014",
50,2014,The role of physical distribution services and determinants of product returns. The Journal of Operations Management. 2014,
51,2014,The role of physical distribution services as determinants of product returns in Internet retailing. Journal of Operations Management. 32:295-312.  2014  10.1016/j.jom.2014.06.005,
52,2014,Using item response theory models to evaluate the practice environment scale. Journal of Nursing Measurement. 22:323-341.  2014  10.1891/1061-3749.22.2.323,
53,2011,Teaching statistics online: A decade's review of the literature about what works. Journal of Statistics Education. 19.  2011  10.1080/10691898.2011.11889613,
54,2011,Trust an essential ingredient in collaborative decision making.. Journal of School Public Relations. 2011,
55,2010,Integrated engineering math-based summer bridge program for student retention. Advances in Engineering Education. 2:1-17.  2010,
56,2010,"Engineering math based bridge program for student preparation. ICSIT 2010 - International Conference on Society and Information Technologies, Proceedings. 231-236.  2010",
57,2009,Alabama Math and Science Technology Inititative Evaluation Report  2009,
58,2009,On Site Construction Productivity  2009,
59,2008,A report of the normative data on teacher content knowledge pretests and posttests from 2008 AMSTI summer institutes  2008,
60,2008,Report of normative data from teacher/principal administrator surveys from select schools at ten AMSTI sites.  2008,
61,2008,Report of normative data on student attitude and career choice survey from select schools at ten AMSTI Sites.  2008,
62,2008,The challenges of safety in construction industry  2008,
63,2007,A report of the normative data on teacher content knowledge pretests and posttests from seven 2007 AMSTI summer institutes  2007,
