,Year,Title,Altmetric
18,2005,4-Hydroxynonenal increases γ-glutamyl transpeptidase gene expression through mitogen-activated protein kinase pathways. Free Radical Biology and Medicine. 38:463-471.  2005  10.1016/j.freeradbiomed.2004.10.031,
19,2004,Human glutamate cysteine ligase gene regulation through the electrophile response element. Free Radical Biology and Medicine. 37:1152-1159.  2004  10.1016/j.freeradbiomed.2004.06.011,
20,2004,Introduction to serial reviews on 4-hydroxy-2-nonenal as a signaling molecule. Free Radical Biology and Medicine. 37:594-596.  2004  10.1016/j.freeradbiomed.2004.06.009,
21,2004,Cellular mechanisms of redox cell signalling: Role of cysteine modification in controlling antioxidant defences in response to electrophilic lipid oxidation products. Biochemical Journal. 378:373-382.  2004  10.1042/BJ20031049,
22,2004,Variable regulation of glutamate cysteine ligase subunit proteins affects glutathione biosynthesis in response to oxidative stress. Archives of Biochemistry and Biophysics. 423:116-125.  2004  10.1016/j.abb.2003.11.004,
23,2004,Analysis of Transcription Factor Remodeling in Phase II Gene Expression with Curcumin. Methods in Enzymology. 378:302-318.  2004  10.1016/S0076-6879(04)78023-4,
24,2004,Quinones and Glutathione Metabolism. Methods in Enzymology. 378:319-340.  2004  10.1016/S0076-6879(04)78024-6,
25,2003,Cytoprotection against oxidative stress and the regulation of glutathione synthesis  2003  10.1515/BC.2003.061,
26,2003,Bio-effectiveness of Tat-catalase conjugate: A potential tool for the identification of H2O2-dependent cellular signal transduction pathways. Biochemical and Biophysical Research Communications. 303:287-293.  2003  10.1016/S0006-291X(03)00335-8,
27,2003,Curcumin alters EpRE and AP-1 binding complexes and elevates glutamate-cysteine ligase gene expression.. The FASEB Journal. 17:473-475.  2003  10.1096/fj.02-0566fje,
28,2003,Decreased Synthetic Capacity Underlies the Age-Associated Decline in Glutathione Content in Fisher 344 Rats. Antioxidants and Redox Signaling. 5:529-536.  2003  10.1089/152308603770310176,
29,2003,HNE - Signaling pathways leading to its elimination. Molecular Aspects of Medicine. 24:189-194.  2003  10.1016/S0098-2997(03)00013-X,
30,2003,Oxidative signaling and glutathione synthesis. BioFactors. 17:1-12.  2003  10.1002/biof.5520170101,
31,2002,4-Hydroxynonenal induces glutamate cysteine ligase through JNK in HBE1 cells. Free Radical Biology and Medicine. 33:974-987.  2002  10.1016/S0891-5849(02)00991-7,
32,2002,A549 subclones demonstrate heterogeneity in toxicological sensitivity and antioxidant profile.  2002  10.1152/ajplung.00025.2002,
33,2002,Cellular glutathione and thiols metabolism. Biochemical Pharmacology. 64:1019-1026.  2002  10.1016/S0006-2952(02)01172-3,
34,2002,Erratum: AP-1 activation through endogenous H2O2 generation by alveolar macrophages (Free Radical Biology and Medicine (2002) 32 (1304-1313) PII: S0891584902008407). Free Radical Biology and Medicine. 33:725.  2002  10.1016/S0891-5849(02)00996-6,
35,2002,AP-1 activation through endogenous H2O2 generation by alveolar macrophages. Free Radical Biology and Medicine. 32:1304-1313.  2002  10.1016/S0891-5849(02)00840-7,
36,2002,Induction of glutathione synthesis by oxidized low-density lipoprotein and 1-palmitoyl-2-arachidonyl phosphatidylcholine: Protection against quinone-mediated oxidative stress. Biochemical Journal. 362:51-59.  2002  10.1042/0264-6021:3620051,
37,2002,A549 subclones demonstrate heterogeneity in toxicological sensitivity and antioxidant profile  2002  10.1152/ajplung.00025.2002,
38,2002,Activation of the mitochondrial caspase cascade in the absence of protein synthesis does not require c-Jun N-terminal kinase. Archives of Biochemistry and Biophysics. 405:231-240.  2002  10.1016/S0003-9861(02)00399-5,
39,2002,Glutathione in defense and signaling: Lessons from a small thiol. Annals of the New York Academy of Sciences. 973:488-504.  2002  10.1111/j.1749-6632.2002.tb04690.x,
40,2001,"Biphasic effects of 15-deoxy-Δ12,14-prostaglandin J2 on glutathione induction and apoptosis in human endothelial cells  2001  10.1161/hq1101.098488",
