,Year,Title,Altmetric
22,2006,Enhanced transduction of mouse bone marrow-derived dendritic cells by repetitive infection with self-complementary adeno-associated virus 6 combined with immunostimulatory ligands  2006  10.1038/sj.gt.3302601,
23,2005,A DNA vaccine encoding genetic fusions of carcinoembryonic antigen (CEA) and granulocyte/macrophage colony-stimulating factor (GM-CSF). Vaccine. 23:1273-1283.  2005  10.1016/j.vaccine.2004.08.043,
24,2005,Antitumor activity of the intratumoral injection of fowlpox vectors expressing a triad of costimulatory molecules and granulocyte/macrophage colony stimulating factor in mesothelioma. International Journal of Cancer. 113:406-414.  2005  10.1002/ijc.20574,
25,2005,Intratumoral administration of a recombinant canarypox virus expressing interleukin 12 in patients with metastatic melanoma. Human Gene Therapy. 16:91-100.  2005  10.1089/hum.2005.16.91,
26,2004,Mesothelin: A new target for immunotherapy (multiple letter) [1]. Clinical Cancer Research. 10:8751-8752.  2004  10.1158/1078-0432.CCR-04-1359,
27,2004,Some remarks on the somatic expression of sperm protein 17 [1] (multiple letters). International Journal of Cancer. 111:972-973.  2004  10.1002/ijc.20311,
28,2004,Augmentation of antitumor activity of a recombinant adeno-associated virus carcinoembryonic antigen vaccine with plasmid adjuvant. Human Gene Therapy. 15:856-864.  2004  10.1089/hum.2004.15.856,
29,2004,Evaluation of a selectively oncolytic adenovirus for local and systemic treatment of cervical cancer. International Journal of Cancer. 111:303-309.  2004  10.1002/ijc.20217,
30,2004,Characterization of human mesothelin transcripts in ovarian and pancreatic cancer. BMC Cancer. 4.  2004  10.1186/1471-2407-4-19,
31,2004,Expression of sperm protein 17 (Sp17) in ovarian cancer. International Journal of Cancer. 108:805-811.  2004  10.1002/ijc.11617,
32,2003,CD40 is expressed on ovarian cancer cells and can be utilized for targeting adenoviruses. Clinical Cancer Research. 9:619-624.  2003,
33,2002,Serum and ascites neutralizing antibodies in ovarian cancer patients treated with intraperitoneal adenoviral gene therapy. Human Gene Therapy. 13:1505-1514.  2002  10.1089/10430340260185139,
34,2002,Safety and immunogenicity of a DNA vaccine encoding carcinoembryonic antigen and hepatitis B surface antigen in colorectal carcinoma patients. Clinical Cancer Research. 8:2782-2787.  2002,
35,2001,Expression of human endogenous retrovirus K envelope transcripts in human breast cancer. Clinical Cancer Research. 7:1553-1560.  2001,
36,2000,Gene therapy for carcinoma of the breast genetic immunotherapy. Breast Cancer Research. 2:15-21.  2000  10.1186/bcr24,
37,2000,A cancer gene therapy approach utilizing an anti-erbB-2 single-chain antibody-encoding adenovirus (AD21): A phase I trial. Clinical Cancer Research. 6:3081-3087.  2000,
38,2000,Adenoviral-mediated suicide gene therapy for ovarian cancer. Molecular Therapy. 2:524-530.  2000  10.1006/mthe.2000.0194,
39,2000,Development of a Polynucleotide Vaccine from Melanoma Antigen Recognized by T Cells-1 and Recombinant Protein from Melanoma Antigen Recognized by T Cells-1 for Melanoma Vaccine Clinical Trials. Journal of Immunotherapy. 23:379-386.  2000  10.1097/00002371-200005000-00011,
40,2000,Ovarian cancer gene therapy: Repeated treatment with thymidine kinase in an adenovirus vector and ganciclovir improves survival in a novel immunocompetent murine model. American Journal of Obstetrics and Gynecology. 182:553-559.  2000  10.1067/mob.2000.104837,
41,2000,SEREX analysis for tumor antigen identification in a mouse model of adenocarcinoma. Cancer Gene Therapy. 7:446-455.  2000  10.1038/sj.cgt.7700124,
42,2000,Using a tropism-modified adenoviral vector to circumvent inhibitory factors in ascites fluid. Human Gene Therapy. 11:1657-1669.  2000  10.1089/10430340050111313,
43,1999,Selective gene delivery to head and neck cancer cells via an integrin targeted adenoviral vector. Clinical Cancer Research. 5:2571-2579.  1999,
44,1999,Retargeting to EGFR enhances adenovirus infection efficiency of squamous cell carcinoma  1999  10.1001/archotol.125.8.856,
45,1998,Polynucleotide immunization of nonhuman primates against carcinoembryonic antigen. Clinical Cancer Research. 4:2903-2912.  1998,
46,1998,Cystic fibrosis transmembrane conductance regulator (CFTR) anion binding as a probe of the pore. Biophysical Journal. 74:1320-1332.  1998  10.1016/S0006-3495(98)77845-2,
47,1997,CFTR activation: additive effects of stimulatory and inhibitory phosphorylation sites in the R domain.. American Journal of Physiology. 273:L127-L133.  1997  10.1152/ajplung.1997.273.1.L127,
48,1997,Gene therapy strategies for carcinoma of the breast. Breast Cancer Research and Treatment. 44:93-114.  1997  10.1023/A:1005761723853,
49,1997,Epithelial localization of a reptilian Na+/H+ exchanger homologous to NHE-1.. American Journal of Physiology. 272:G1594-G1606.  1997  10.1152/ajpgi.1997.272.6.G1594,
50,1997,Identification of a splice site mutation (2789 + 5 G>A) associated with small amounts of normal CFTR mRNA and mild cystic fibrosis. Human Mutation. 9:332-338.  1997  10.1002/(SICI)1098-1004(1997)9:4<332::AID-HUMU5>3.0.CO;2-7,
51,1997,An intracellular anti-erbB-2 single-chain antibody is specifically cytotoxic to human breast carcinoma cells overexpressing erbB-2  1997  10.1038/sj.gt.3300372,
52,1997,CFTR activation: Additive effects of stimulatory and inhibitory phosphorylation sites in the R domain  1997  10.1152/ajplung.1997.273.1.l127,
53,1997,Epithelial localization of a reptilian Na+/H+ exchanger homologous to NHE-1  1997  10.1152/ajpgi.1997.272.6.g1594,
54,1997,Identification of a splice site mutation (2789 +5 G > A) associated with small amounts of normal CFTR mRNA and mild cystic fibrosis.. Human Mutation. 9:332-338.  1997  10.1002/(SICI)1098-1004(1997)9:4<332::AID-HUMU5>3.0.CO;2-7,
55,1997,Incorporation of β-globin untranslated regions into a Sindbis virus vector for augmentation of heterologous mRNA expression  1997  10.1038/sj.gt.3300423,
56,1996,E1A RNA transcripts amplify adenovirus-mediated tumor reduction  1996,
57,1996,Novel missense mutation (G314R) in a cystic fibrosis patient with hepatic failure. Human Mutation. 7:151-154.  1996  10.1002/(SICI)1098-1004(1996)7:2<151::AID-HUMU10>3.0.CO;2-1,
58,1996,Novel missense mutation (G314R) in a cystic fibrosis patient with hepatic failure.. Human Mutation. 7:151-154.  1996  10.1002/(SICI)1098-1004(1996)7:2<151::AID-HUMU10>3.0.CO;2-1,
59,1995,Missense mutation (G480C) in the CFTR gene associated with protein mislocalization but normal chloride channel activity. Human Molecular Genetics. 4:269-273.  1995  10.1093/hmg/4.2.269,
60,1994,Identification of a CFTR frameshift mutation (1013 delAA) in trans to ΔF508 in a pancreatic sufficient cystic fibrosis patient. Human Molecular Genetics. 3:2063-2064.  1994,
61,1994,Localization of cystic fibrosis transmembrane conductance regulator mRNA in the human gastrointestinal tract by in situ hybridization. Journal of Clinical Investigation. 93:347-354.  1994  10.1172/JCI116966,
62,1993,Molecular basis of defective anion transport in L cells expressing recombinant forms of CFTR. Human Molecular Genetics. 2:1253-1261.  1993  10.1093/hmg/2.8.1253,
63,1993,Expression of an abundant alternatively spliced form of the cystic fibrosis transmembrane conductance regulator (CFTR) gene is not associated with a camp-activated chloride conductance. Human Molecular Genetics. 2:225-230.  1993  10.1093/hmg/2.3.225,
64,1993,Localization of the cystic fibrosis transmembrane conductance regulator in human bile duct epithelial cells. Gastroenterology. 105:1857-1864.  1993  10.1016/0016-5085(93)91085-V,
65,1993,Widespread expression of the human and rat Huntington's disease gene in brain and nonneural tissues. Nature Genetics. 5:259-265.  1993  10.1038/ng1193-259,
66,1992,Characterization of an intron 12 splice donor mutation in the cystic fibrosis transmembrane conductance regulator (CFTR) gene. Human Mutation. 1:380-387.  1992  10.1002/humu.1380010506,
67,1991,Cystic fibrosis gene mutation in two sisters with mild disease and normal sweat electrolyte levels. New England Journal of Medicine. 325:1630-1634.  1991  10.1056/NEJM199112053252307,
68,1991,Evidence for tau expression in cells of monocyte lineage and its in vitro phosphorylation by v-fms kinase. Oncogene. 6:1085-1087.  1991,
69,1991,Two frameshift mutations in the cystic fibrosis gene. American Journal of Human Genetics. 48:227-231.  1991,
70,1991,Chloride conductance expressed by ΔF508 and other mutant CFTRs in xenopus oocytes. Science. 254:1797-1799.  1991  10.1126/science.1722350,
71,1990,Polyacrylamide gel analysis of polypeptides in gene transfer cell lines. Somatic Cell and Molecular Genetics. 16:341-349.  1990  10.1007/BF01232462,
