,Year,Title,Altmetric
18,2013,Physico-chemical foundations underpinning microarray and next-generation sequencing experiments. Nucleic Acids Research. 41:2779-2796.  2013  10.1093/nar/gks1358,
19,2011,High-throughput methods for analysis of the human oral microbiome. Periodontology 2000. 55:70-86.  2011  10.1111/j.1600-0757.2010.00380.x,
20,2009,Beyond Affymetrix arrays: Expanding the set of known hybridization isotherms and observing pre-wash signal intensities. Nucleic Acids Research. 38.  2009  10.1093/nar/gkp1122,
21,2009,Use of hidden correlations in short oligonucleotide array data are insufficient for accurate quantification of nucleic acid targets in complex target mixtures. Journal of Microbiological Methods. 76:188-195.  2009  10.1016/j.mimet.2008.10.011,
22,2008,Elevated sulfate reduction in metal-contaminated freshwater lake sediments. Journal of Geophysical Research. 113.  2008  10.1029/2008JG000738,
23,2008,Simultaneous quantification of multiple nucleic acid targets in complex rRNA mixtures using high density microarrays and nonspecific hybridization as a source of information. Journal of Microbiological Methods. 75:92-102.  2008  10.1016/j.mimet.2008.05.013,
24,2008,Concentration dependency of nonequilibrium thermal dissociation curves in complex target samples. Journal of Microbiological Methods. 74:82-88.  2008  10.1016/j.mimet.2008.03.010,
25,2007,Development of a statistically robust quantification method for microorganisms in mixtures using oligonucleotide microarrays. Journal of Microbiological Methods. 70:292-300.  2007  10.1016/j.mimet.2007.05.001,
26,2007,High variability in melting profiles from gel pad arrays [1]. Environmental Microbiology. 9:1865.  2007  10.1111/j.1462-2920.2007.01296.x,
27,2007,Oligonucleotide microarrays: Widely applied - Poorly understood. Briefings in Functional Genomics. 6:141-148.  2007  10.1093/bfgp/elm014,
28,2007,Revision of the nonequilibrium thermal dissociation and stringent washing approaches for identification of mixed nucleic acid targets by microarrays. Nucleic Acids Research. 35.  2007  10.1093/nar/gkm154,
29,2007,Neuroet: An easy-to-use artificial neural network for ecological and biological modeling. Ecological Modelling. 203:87-98.  2007  10.1016/j.ecolmodel.2005.06.013,
30,2007,"Comment on ""discrimination of shifts in a soil microbial community associated with TNT-contamination using a functional ANOVA of 16S rRNA hybridized to oligonucleotide microarrays""  2007  10.1021/es062479m",
31,2007,Neuroet: An easy-to-use artificial neural network for ecological and biological modeling  2007,
32,2006,Tests of rRNA hybridization to microarrays suggest that hybridization characteristics of oligonucleotide probes for species discrimination cannot be predicted. Nucleic Acids Research. 34.  2006  10.1093/nar/gkl133,
33,2005,"Integrating LIDAR elevation data, multi-spectral imagery and neural network modelling for marsh characterization. International Journal of Remote Sensing. 26:5221-5234.  2005  10.1080/01431160500219018",
34,2005,Evaluation of gel-pad oligonucleotide microarray technology by using artificial neural networks. Applied and Environmental Microbiology. 71:8663-8676.  2005  10.1128/AEM.71.12.8663-8676.2005,
35,2005,Adapting the CHEMTAX method for assessing phytoplankton taxonomic composition in southeastern U.S. estuaries  2005  10.1007/BF02732761,
36,2005,DNA microarray detection of nitrifying bacterial 16S rRNA in wastewater treatment plant samples. Water Research. 39:3229-3238.  2005  10.1016/j.watres.2005.05.044,
37,2005,DNA microarrays as salivary diagnostic tools for characterizing the oral cavity's microbial community.. Advances in Dental Research. 18:6-11.  2005  10.1177/154407370501800103,
38,2003,Contrasting patterns of phytoplankton community pigment composition in two salt marsh estuaries in southeastern United States. Applied and Environmental Microbiology. 69:4129-4143.  2003  10.1128/AEM.69.7.4129-4143.2003,
39,2003,Optimization of single-base-pair mismatch discrimination in oligonucleotide microarrays. Applied and Environmental Microbiology. 69:2848-2856.  2003  10.1128/AEM.69.5.2848-2856.2003,
40,2003,Direct profiling of environmental microbial populations by thermal dissociation analysis of native rRNAs hybridized to oligonucleotide microarrays. Applied and Environmental Microbiology. 69:2377-2382.  2003  10.1128/AEM.69.4.2377-2382.2003,
41,2002,Single-base-pair discrimination of terminal mismatches by using oligonucleotide microarrays and neural network analyses. Applied and Environmental Microbiology. 68:235-244.  2002  10.1128/AEM.68.1.235-244.2002,
42,2001,Analysis of genomic sequences by Chaos Game Representation. Bioinformatics. 17:429-437.  2001  10.1093/bioinformatics/17.5.429,
43,2000,Neural computing in microbiology. Journal of Microbiological Methods. 43:1-2.  2000  10.1016/S0167-7012(00)00200-1,
44,2000,Application of neural computing methods for interpreting phospholipid fatty acid profiles of natural microbial communities. Applied and Environmental Microbiology. 66:694-699.  2000  10.1128/AEM.66.2.694-699.2000,
45,1999,Spatial and temporal assessment of diazotroph assemblage composition in vegetated salt marsh sediments using denaturing gradient gel electrophoresis analysis  1999  10.1007/s002489900164,
46,1999,Factors influencing capacitance-based monitoring of microbial growth. Journal of Microbiological Methods. 37:51-64.  1999  10.1016/S0167-7012(99)00040-8,
47,1999,Hypothetical model for monitoring microbial growth by using capacitance measurements - A minireview. Journal of Microbiological Methods. 37:45-49.  1999  10.1016/S0167-7012(99)00041-X,
48,1998,Tetranucleotide frequencies in microbial genomes. ELECTROPHORESIS. 19:528-535.  1998  10.1002/elps.1150190412,
49,1997,Natural microbial community compositions compared by a back-propagating neural network and cluster analysis of 5S rRNA. Applied and Environmental Microbiology. 63:1762-1770.  1997  10.1128/aem.63.5.1762-1770.1997,
50,1996,Biological stability of groundwater  1996  10.1002/j.1551-8833.1996.tb06558.x,
51,1994,Clarification of the structure of the ampicillin-resistance plasmid RSF0885 from Haemophilus influenzae HR-885 serotype b. Canadian Journal of Microbiology. 40:154-157.  1994  10.1139/m94-026,
52,1994,Development of Bacterial Biofilms on Silastic Catheter Materials in Peritoneal Dialysis Fluid. American Journal of Kidney Diseases. 23:709-716.  1994  10.1016/S0272-6386(12)70281-0,
53,1993,A study of the nutritional requirements of a selected Haemophilus ducreyi strain by impedance and conventional methods  1993  10.1007/BF01570867,
54,1991,Heterotrophic plate counts of surface water samples by using impedance methods. Applied and Environmental Microbiology. 57:3287-3291.  1991  10.1128/aem.57.11.3287-3291.1991,
55,1990,A Numerical Taxonomic Study of Pelagic and Benthic Surface-layer Bacteria in Seasonally-cold Coastal Waters. Systematic and Applied Microbiology. 13:77-85.  1990  10.1016/S0723-2020(11)80183-9,
